taxonomy_id	name	rank	LVA.31_ERR1713373_db6.diamond	MDA.65_ERR1713374_db6.diamond	MLT.63_ERR1713376_db6.diamond	MKD.62_ERR1713375_db6.diamond	KAZ.6_ERR1713368_db6.diamond	KEN.72_ERR1713369_db6.diamond	KHM.21_ERR1713370_db6.diamond	LUX.32_ERR1713372_db6.diamond	LKA.40_ERR1713371_db6.diamond	ITA.30_ERR1713367_db6.diamond
1446794	Frondihabitans sp. 762G35	species	0	1	0	0	11	1	5	2	1	3
1834117	Mycobacterium sp. ACS1612	species	0	1	0	1	2	1	1	1	0	2
328839	Azospirillum melinis	species	0	1	5	5	13	2	11	14	0	13
2587007	Rhizobium sp. BK456	species	0	1	0	1	4	0	0	2	0	0
2962606	Bradyrhizobium sp. SRS-191	species	0	1	0	0	1	0	3	1	0	1
3031993	Enterococcus montenegrensis	species	0	1	1	0	0	1	0	0	0	1
2806582	Serratia sp. PL17	species	0	1	0	0	0	0	0	1	1	1
663609	Actinomycetospora cinnamomea	species	0	1	0	0	1	3	8	1	1	4
1080224	Hyunsoonleella pacifica	species	0	1	1	1	6	1	0	1	0	12
2751250	Exiguobacterium algae	species	0	1	3	1	0	3	14	0	0	1
2665479	Pseudomonas sp. PA-5-4G	species	0	2	3	1	8	0	0	0	308	0
3059676	Serratia sp. root2	species	0	1	1	0	0	0	0	0	1	0
3453895	Phyllobacterium sp. 22229	species	0	1	0	1	4	0	3	7	0	2
1465263	Bifidobacterium sp. UTBIF-78	species	0	1	0	0	0	2	0	2	0	1
3364489	Psychrobacillus sp. NPDC093180	species	0	1	1	0	0	3	2	0	0	2
2802569	Pseudomonas sp. MWU318	species	0	2	0	0	1	1	0	0	14	0
3453887	Mucilaginibacter sp. 22184	species	0	1	0	0	2	0	2	0	0	4
2070568	Pseudomonas sp. GP01-A3	species	0	1	1	0	1	0	0	0	192	0
3051387	Nocardioides sp. LHD-245	species	0	1	0	1	4	3	20	1	1	17
2769485	Parvimonas parva	species	0	1	0	0	1	10	0	0	0	0
568105	Palleronia aestuarii	species	0	1	1	1	0	2	6	3	0	5
1907371	Pseudomonas sp. WPR_5_2	species	0	1	0	2	0	1	0	1	31	0
3112582	Tamlana sp. 2201CG12-4	species	0	2	0	2	5	6	6	2	0	20
78259	Scardovia inopinata	species	0	1	0	3	0	8	3	1	0	1
3365041	Streptomyces sp. NPDC018059	species	0	1	1	0	0	0	0	0	0	0
912	Nitrobacter hamburgensis	species	0	1	3	2	8	2	17	14	3	12
2587813	Nesterenkonia haasae	species	0	1	0	1	2	3	0	1	1	1
2759744	unclassified Lacticaseibacillus	no rank	0	1	0	0	0	0	0	0	0	0
481366	Limnobacter litoralis	species	0	1	1	1	1	3	2	0	0	4
2877527	Blautia parvula	species	0	1	0	0	0	0	0	0	0	0
2634065	unclassified Acidisoma	no rank	0	1	2	0	4	10	17	7	0	9
2982699	Gordonia sp. L191	species	0	1	1	0	0	4	3	1	0	1
2692806	Leptolyngbya sp. FACHB-261	species	0	2	2	4	8	9	40	2	5	27
3239305	Pseudodesulfovibrio karagichevae	species	0	1	1	2	4	8	29	1	3	12
3413797	Actinacidiphila sp. bgisy167	species	0	2	0	0	0	1	1	0	0	0
1159017	Pseudidiomarina indica	species	0	1	3	1	0	3	3	1	0	3
2583528	Leuconostoc sp. UCMA20149	species	0	1	0	0	0	0	0	1	0	0
84677	Candidatus Xenohaliotis californiensis	species	0	1	0	0	0	2	3	2	0	5
2601097	Acinetobacter sp. YH12110	species	0	1	1	0	1	0	0	1	0	1
2321393	Actinomyces sp. 2119	species	0	1	0	0	0	2	0	0	0	0
185761	Corynebacterium spheniscorum	species	0	1	0	0	0	2	1	0	0	1
178	Leptospira sp.	species	0	1	0	3	0	0	2	1	0	1
2782538	Sporosarcina beigongshangi	species	0	3	0	1	0	2	1	1	0	1
1522002	Actinomyces succiniciruminis	species	0	1	0	1	1	9	11	0	3	0
1517760	Mucilaginibacter aquatilis	species	0	1	3	1	0	2	7	2	0	11
551936	Bradyrhizobium sp. STM 3809	species	0	1	0	0	0	1	4	1	2	4
3057291	Bradyrhizobium sp. SZCCHNRI3042	species	0	1	0	0	0	0	2	1	0	0
1718947	Micromonospora sp. CB01531	species	0	1	1	3	5	8	14	5	3	5
1206458	Novosphingobium sp. MBES04	species	0	1	1	1	0	1	1	1	0	1
1274631	Bradyrhizobium icense	species	0	1	3	2	1	3	38	26	0	14
3129230	Neorhizobium sp. EC2-8	species	0	1	0	1	0	0	0	0	0	0
279446	Aquibacillus koreensis	species	0	1	4	1	0	3	18	2	0	1
2717482	Pseudomonas sp. WS 5051	species	0	2	3	0	6	0	2	3	455	1
2983233	Bifidobacterium sp. ESL0790	species	0	3	2	1	4	1	1	1	0	2
2790657	Campylobacter suis	species	0	1	1	2	8	4	4	2	0	6
2954726	Paenibacillus sp. FSL E2-0201	species	0	1	2	0	0	0	1	2	2	0
631128	Frankia sp. AgPm24	species	0	1	0	0	0	0	4	0	0	2
2608340	Chryseobacterium sp. Tr-659	species	0	2	1	2	19	0	2	1	1	9
1582364	Demequina activiva	species	0	2	3	2	0	2	4	2	0	5
3403458	Primorskyibacter sp. 2E107	species	0	2	2	0	1	0	3	1	0	6
3233062	Rhizobium sp. RAF56	species	0	1	0	1	1	3	7	6	0	3
2886507	Hymenobacter translucens	species	0	1	1	5	8	6	23	11	0	28
31964	Clavibacter sepedonicus	species	0	1	0	0	0	0	0	0	0	0
3384767	Paenibacillus sp. MBLB4367	species	0	1	8	4	14	10	43	1	0	12
1614694	Celeribacter naphthalenivorans	species	0	3	2	0	1	0	3	15	0	20
3160040	Salmonella sp. SKLX107357	species	0	1	0	1	0	0	1	2	0	0
2950873	Halomonas sp. H33-56	species	0	1	1	0	0	0	1	0	0	1
2009077	Pseudomonas sp. Irchel s3b5	species	0	1	0	0	0	2	0	0	49	0
3135782	Henriciella sp. AS95	species	0	1	3	1	1	0	3	2	0	36
95619	Pseudomonas sp. M1	species	0	1	0	0	0	0	0	0	0	0
2894194	Rubrivivax sp. JA1055	species	0	1	0	0	0	0	0	0	0	0
2613922	Alkalilimnicola sp. S0819	species	0	1	6	0	14	10	112	13	1	31
105850	Acidilobus	genus	0	1	0	0	0	0	5	3	0	1
579478	Halomonas sp. S2151	species	0	1	3	3	2	3	6	9	1	3
2778730	Sphingomonas longa	species	0	1	4	1	4	0	8	6	1	5
1173280	Pseudomonas sp. R2-60-08W	species	0	1	0	1	0	0	0	0	47	0
3018036	Sphingomonas sp. CV7422	species	0	1	0	0	0	3	1	0	0	0
2004991	Pimelobacter sp. 30-1	species	0	1	0	1	0	1	2	1	0	2
1855652	Polynucleobacter sp. es-EL-1	species	0	1	3	1	0	1	3	3	2	7
2986947	Pseudomonas sp. WJP1	species	0	1	0	0	0	0	1	2	34	1
1761793	Marinobacter sp. DSM 26671	species	0	1	2	1	0	1	5	5	0	1
794846	Sinorhizobium sp. CCBAU 05631	species	0	1	0	0	0	0	4	3	0	2
1570137	Arthrobacter sp. B6	species	0	2	1	0	0	1	0	0	0	1
1202532	Flavobacterium sp. F52	species	0	1	2	3	7	0	0	6	1	7
3242680	Acinetobacter sp. RW6	species	0	1	0	1	2	1	1	2	0	2
3234198	Nitratireductor sp. GISD-1A_MAKvit	species	0	2	7	1	2	3	7	13	1	10
1622075	Olsenella massiliensis	species	0	1	0	0	1	2	7	0	0	0
2917745	Mycobacterium sp. PSTR-4-N	species	0	1	0	0	2	2	23	4	5	3
561966	Aliagarivorans taiwanensis	species	0	1	6	0	6	4	7	7	1	3
3162460	Pseudomonas sp. MGal98	species	0	1	2	1	1	1	0	0	3	0
2913555	Aestuariivivens marinum	species	0	1	0	0	3	0	2	0	0	11
3073270	Microvirga sp. M2	species	0	2	2	0	0	0	11	7	0	11
483014	Microbacterium insulae	species	0	1	0	0	2	1	4	5	1	3
34097	Brevinema andersonii	species	0	1	1	10	7	7	16	0	2	9
3395266	Plantibacter sp. Mn2098	species	0	1	0	1	4	3	4	6	0	4
1159327	Pontimonas salivibrio	species	0	1	0	0	0	0	17	0	0	0
1969481	Rhodoluna sp.	species	0	1	0	2	0	9	23	1	8	8
2711209	Rhodococcus sp. 14C212	species	0	1	1	2	0	2	0	1	1	1
2634190	unclassified Paenarthrobacter	no rank	0	2	0	4	6	11	6	12	1	5
2608355	Candidatus Pantoea formicae	species	0	1	3	1	2	0	2	3	12	3
56425	Mycobacterium bohemicum	species	0	1	0	1	0	17	2	0	0	2
417373	Limosilactobacillus equigenerosi	species	0	1	2	0	3	2	5	1	8	2
3364436	Pseudomonas sp. NPDC087336	species	0	2	0	0	1	0	0	0	14	1
2204294	Photobacterium malacitanum	species	0	1	1	0	3	0	0	1	1	1
444060	Alkalicoccobacillus plakortidis	species	0	2	0	0	0	1	4	0	0	5
2785056	Rhizobium sp. 007	species	0	1	0	2	2	2	8	6	1	2
1221450	Priestia abyssalis	species	0	1	3	1	2	4	10	3	2	5
1768741	Sphingomonas sp. CCH5-A5	species	0	1	0	0	0	0	0	0	0	0
293388	Bacillus aerius	species	0	1	0	0	0	1	0	0	0	0
1398745	Litoribacterium kuwaitense	species	0	1	4	3	2	2	6	0	0	2
3366296	Peribacillus sp. YIM B13540	species	0	3	1	4	1	5	0	4	0	5
3139331	Candidatus Tisiphia endosymbiont of Hybos culiciformis	species	0	1	3	0	0	0	6	1	1	4
3229225	Streptacidiphilus jeojiensis	species	0	1	0	0	0	0	1	0	0	0
3016093	Verrucosispora sp. WMMD1129	species	0	1	0	0	1	0	1	0	0	1
2762614	Gluconobacter sp. P1D12_c	species	0	1	0	0	0	2	0	0	0	0
33056	Candidatus Kinetoplastidibacterium crithidiae	species	0	1	0	0	0	0	0	1	0	1
1914755	Nocardioides thalensis	species	0	2	0	0	0	1	3	2	1	6
2839985	Rhizobium sp. CSW-27	species	0	1	1	2	1	6	4	8	0	3
1949083	Salinicola endophyticus	species	0	1	1	1	4	4	2	4	3	3
281252	Roseibium marinum	species	0	1	3	1	0	3	7	1	0	5
1581080	Streptococcus sp. HMSC10E12	species	0	1	0	0	0	0	0	1	0	0
2954599	Bacillus sp. FSL E2-8887	species	0	1	0	3	0	0	0	1	0	3
1528868	Mucilaginibacter roseus	species	0	1	2	1	2	1	1	3	1	8
1892869	Actinomyces glycerinitolerans	species	0	2	0	0	0	3	0	0	0	0
247480	Thermaerobacillus caldiproteolyticus	species	0	1	0	3	2	1	3	1	1	0
3153561	Enterobacter sp. MALB-1	species	0	1	0	0	0	1	0	0	0	1
1739431	Rothia sp. HMSC061E04	species	0	1	0	0	0	0	0	0	0	0
512643	Photobacterium aquimaris	species	0	1	0	0	5	2	0	0	0	4
3032591	Aquibaculum arenosum	species	0	1	292	2	0	3	5	3	0	4
2804625	Acinetobacter sp. TSRC1-3	species	0	1	0	0	1	0	0	0	0	0
2817442	Burkholderia sp. BCC1985	species	0	1	0	1	19	0	0	1	1	2
3158366	Variovorax sp. 278MFTsu5.1	species	0	1	0	0	5	2	5	4	0	3
2744239	Candidatus Methylacidithermus pantelleriae	species	0	1	5	0	2	15	182	3	2	33
2608686	Nocardia sp. CY41	species	0	1	0	0	0	3	0	0	0	0
2675553	Sphingobacterium chungjuense	species	0	1	2	4	0	5	3	0	0	6
1968903	Oryzihumus sp.	species	0	1	0	0	1	2	3	6	0	3
683150	Arthrobacter nitrophenolicus	species	0	1	0	0	0	0	0	0	0	2
2009000	Pseudomonas sp. Irchel 3F3	species	0	1	0	0	0	0	0	0	1	0
3363894	Actinophytocola sp. NPDC049390	species	0	2	1	1	2	3	8	6	1	11
1316596	Capnocytophaga sp. oral taxon 878	species	0	4	0	1	11	6	3	1	0	6
2291997	Acidaminococcus sp. AM05-11	species	0	1	0	0	0	2	10	8	3	0
2779506	Kingella pumchi	species	0	2	2	3	5	14	0	7	0	2
3364330	Nocardia sp. NPDC052566	species	0	1	0	1	0	0	0	1	1	3
1856861	Mycobacterium sp. 1164966.3	species	0	1	0	0	0	1	1	0	0	0
1736327	Rathayibacter sp. Leaf296	species	0	1	0	0	4	7	2	0	0	0
1547897	Halostella salina	species	0	1	3	0	0	3	6	0	1	1
2751263	Exiguobacterium sp. s189	species	0	1	0	0	0	1	0	0	0	0
2774638	Enterococcus sp. AZ163	species	0	1	1	0	5	4	1	1	2	3
1947658	Thalassolituus sp. UBA2009	species	0	1	0	0	0	0	0	0	0	0
1739467	Streptococcus sp. HMSC067A03	species	0	1	0	0	0	0	0	0	0	0
2260	Pyrococcus	genus	0	1	2	2	2	0	14	2	0	3
1876515	Notoacmeibacter marinus	species	0	1	2	0	2	0	2	3	0	17
3415137	Psychroserpens sp. S379A	species	0	1	0	3	5	1	2	1	0	29
1035916	Echinicola shivajiensis	species	0	1	2	0	6	3	7	2	2	23
1813019	Campylobacter hepaticus	species	0	1	0	0	0	3	2	0	0	1
351	Azotobacter group	subfamily	0	2	8	16	16	21	101	77	86	30
157149	uncultured Thermus sp.	species	0	1	0	0	0	0	1	0	0	0
1946641	Idiomarina sp. UBA3162	species	0	1	0	0	0	0	1	0	0	0
2692194	Delftia sp. CH05	species	0	1	3	1	2	3	3	11	1	4
870486	Flavivirga amylovorans	species	0	1	1	1	1	1	6	3	1	14
2529388	Yeosuana sp.	species	0	1	0	0	0	0	0	1	0	0
2582835	Xenorhabdus littoralis	species	0	1	6	2	5	8	19	3	5	8
3402811	Hwanghaeella sp. 1Z406	species	0	1	2	2	2	2	1	5	2	2
2603628	Flagellimonas hymeniacidonis	species	0	1	1	3	1	2	1	0	0	5
37926	Thermocrispum municipale	species	0	1	0	0	0	2	4	0	0	1
1603888	Megasphaera sp. MJR8396C	species	0	2	2	3	0	3	0	11	0	2
2875502	Deefgea salmonis	species	0	1	4	3	0	4	0	5	7	5
3240042	Spirillospora sp. CA-294931	species	0	1	0	0	2	2	9	3	0	11
3153686	Coprococcus sp. RTP21428st1_C9_RTP21428_210409	species	0	1	0	0	0	0	0	1	0	0
2847001	Enterococcus sp. S159_ASV_20	species	0	1	0	0	0	0	0	0	0	0
2817435	Acetobacter garciniae	species	0	2	1	0	0	3	1	0	5	4
2748321	Salinispora sp. H7-4	species	0	1	0	0	0	0	1	2	0	2
2683677	Burkholderia alba	species	0	3	2	1	8	3	13	18	1	5
1259228	Cryobacterium lyxosi	species	0	1	0	0	0	0	1	2	1	1
2817478	Bacillus hominis	species	0	1	0	0	0	0	7	1	1	0
328075	Actinocorallia cavernae	species	0	1	0	0	0	0	0	0	0	0
664962	Azospirillum sp. TSH58	species	0	1	0	1	5	1	6	2	1	6
2921417	Paenibacillus sp. FSL K6-0108	species	0	1	1	0	0	3	0	0	0	1
1692239	Microbacterium sp. GCS4	species	0	1	0	0	0	0	0	1	0	0
633403	Sporosarcina contaminans	species	0	1	0	0	1	0	3	1	0	0
3436240	Shewanella sp. HL-SH4	species	0	1	0	0	0	2	0	3	0	0
2293833	Pseudomonas nabeulensis	species	0	1	2	0	4	0	1	3	76	1
404235	Maritimibacter	genus	0	1	13	5	4	2	7	5	0	12
3126505	Yoonia sp. 208BN28-4	species	0	1	1	2	0	1	0	2	0	3
1229659	Saccharopolyspora indica	species	0	1	0	1	1	2	4	3	0	0
2054599	Klebsiella sp. H-Nf2	species	0	1	0	0	0	0	0	0	0	0
2819191	Streptomyces sp. ISL-96	species	0	1	0	0	0	0	0	0	0	1
2590016	Labrenzia sp. PHM005	species	0	1	0	1	1	0	0	0	1	1
3239198	Pseudomonas sp. UBT	species	0	1	0	0	0	1	1	0	48	0
2080533	Rathayibacter sp. AY1B8	species	0	1	0	0	0	0	3	3	0	0
634771	Chitinophaga eiseniae	species	0	1	4	2	6	1	13	4	2	46
33008	Rhodococcus globerulus	species	0	1	0	1	5	3	2	9	4	3
3140419	Pseudoalteromonas sp. 41-MNA-CIBAN-0057	species	0	1	0	0	0	0	0	0	0	0
2596913	Sphingomonas sp. NBWT7	species	0	1	3	0	0	2	6	1	1	4
1938798	Paraburkholderia sp. BL17N1	species	0	1	0	1	1	2	0	0	0	1
3234141	Flavobacterium sp. WC2416	species	0	1	0	9	39	1	3	15	0	24
3416667	Acinetobacter sp. KB005	species	0	1	0	0	0	0	0	1	0	1
3120508	Candidatus Pelagadaptatus aseana	species	0	1	1	3	3	2	26	0	0	16
3154450	Nonomuraea sp. NPDC003709	species	0	1	0	0	0	0	0	0	0	1
407164	Microbulbifer pacificus	species	0	1	3	1	3	2	7	1	1	2
2821127	Pseudomonas sp. Bi70	species	0	2	3	3	2	1	0	4	0	5
311411	Pseudoruegeria	genus	0	1	0	0	0	0	0	0	0	0
870896	uncultured Spongiibacter sp.	species	0	1	2	0	2	2	2	5	0	1
1982593	Robiginitalea sediminis	species	0	2	4	2	4	1	4	0	1	23
2823379	Sediminimonas sp.	species	0	1	1	0	1	3	2	5	0	4
1227945	Robertkochia marina	species	0	2	4	1	1	1	7	0	0	16
93944	Nonomuraea gerenzanensis	species	0	1	0	1	0	3	1	1	0	2
2663857	Nocardioides marmotae	species	0	1	0	0	1	1	2	1	1	3
2903144	Pseudomonas sp. NMI795_08	species	0	1	0	1	0	0	0	2	4	0
2231648	Vibrio maerlii	species	0	1	1	3	3	11	6	1	1	6
1676	Pseudarthrobacter polychromogenes	species	0	1	0	1	4	1	2	2	0	0
2742603	Rhodococcus sp. W8901	species	0	1	0	0	0	1	0	1	0	0
3413777	Streptomyces sp. bgisy084	species	0	1	0	0	19	0	0	0	0	3
2751240	Exiguobacterium sp. s141	species	0	1	0	0	0	0	0	0	0	0
1930277	Rosistilla ulvae	species	0	2	1	1	1	4	32	1	2	31
1502999	Bacillus sp. ES1-5	species	0	1	0	0	0	0	0	0	0	0
83450	Archangium minus	species	0	1	0	2	0	5	17	2	0	13
758803	Nocardiopsis flavescens	species	0	1	1	0	4	3	6	3	1	4
3346163	Streptomyces sp. NPDC057543	species	0	1	0	0	0	0	0	0	0	0
2902623	Halobacterium wangiae	species	0	1	0	0	0	3	0	0	0	0
1735691	Sphingomonas sp. Leaf226	species	0	1	0	0	0	0	0	0	0	0
330943	Kocuria aegyptia	species	0	1	3	0	4	0	2	1	0	3
3364286	Micromonospora sp. NPDC051300	species	0	1	0	0	0	0	1	0	2	0
3048604	Undibacterium sp. CCC2.1	species	0	2	1	0	1	0	0	0	186	0
281473	Jiangella gansuensis	species	0	1	0	3	1	0	16	2	1	4
2815329	Candidatus Enterococcus courvalinii	species	0	1	2	3	0	1	0	10	1	0
2895484	Pseudomonas sp. B21-035	species	0	1	0	0	0	0	0	0	1	0
2750967	Bifidobacterium polysaccharolyticum	species	0	1	0	2	0	2	2	1	0	0
1566249	Pseudomonas sp. NFR09	species	0	1	1	1	0	0	0	0	159	1
2744523	Mesorhizobium sp. L-8-10	species	0	1	1	1	7	6	7	10	1	6
3401635	Cupriavidus sp. H39	species	0	1	0	0	0	0	2	1	0	1
2817380	Naasia sp. SYSU D00057	species	0	1	1	1	1	3	4	2	1	5
3231893	Nocardioides imazamoxiresistens	species	0	1	3	2	0	4	8	3	0	2
3422492	Neobacillus sp. SM06	species	0	1	0	2	2	1	2	3	0	0
1603555	Candidatus Nitrosotenuis cloacae	species	0	1	2	0	3	5	9	4	1	5
1344949	Undibacterium jejuense	species	0	1	5	0	9	1	1	4	1	9
3154801	Lentzea sp. NPDC042327	species	0	1	0	1	0	1	1	5	0	1
1855610	Polynucleobacter sp. MWH-UH19D	species	0	1	0	0	1	4	3	0	1	5
2995223	Amycolatopsis cynarae	species	0	1	0	0	4	2	1	0	0	2
1093625	Legionella genomosp. 1	species	0	1	0	1	3	2	2	5	1	6
405436	Micromonospora pattaloongensis	species	0	1	0	1	0	1	4	2	1	4
1736401	Arthrobacter sp. Soil762	species	0	1	0	0	0	0	0	2	0	0
2881046	unclassified Acinetobacter calcoaceticus/baumannii complex	no rank	0	1	0	0	1	0	5	0	0	0
3155521	Streptomyces sp. NPDC051133	species	0	1	0	0	1	0	0	0	1	1
2978346	Clostridium sp. CX1	species	0	2	2	0	8	8	34	5	6	5
291189	Bizionia saleffrena	species	0	1	4	0	2	0	0	1	0	2
1619233	Bradyrhizobium sp. LTSPM299	species	0	1	0	1	0	1	5	3	1	10
1661046	Pseudomonas sp. NBRC 111131	species	0	1	0	0	0	0	0	0	0	2
2813775	Leucobacter sp. CX328	species	0	1	0	0	0	1	0	0	0	0
1397280	Pseudomonas sp. H1h	species	0	1	0	0	2	0	0	0	57	0
3242697	Halopenitus sp. H-Gu1	species	0	1	0	0	0	1	4	0	0	1
2731756	Teredinibacter purpureus	species	0	2	2	8	12	4	42	12	0	31
2685164	unclassified Asanoa	no rank	0	1	7	5	2	8	9	2	0	5
1908260	Rodentibacter rarus	species	0	1	1	0	4	0	0	1	0	0
1736329	Frondihabitans sp. Leaf304	species	0	2	0	0	1	0	0	0	0	1
3364190	Microbacterium sp. NPDC078428	species	0	1	0	3	5	7	5	11	0	1
2025494	Anaerostipes hominis (ex Lee et al. 2021)	species	0	2	12	1	2	7	2	8	2	0
3024873	Fictibacillus sp. B-59209	species	0	2	0	2	1	2	2	0	0	1
3081281	Microbacterium sp. MMO-56	species	0	1	1	0	1	1	1	1	0	0
3025223	Vibrio sp. CCUG 15886	species	0	2	10	0	2	1	4	1	1	0
203804	Candidatus Blochmanniella	genus	0	1	2	0	7	0	3	2	0	3
2903563	Amycolatopsis sp. NBC_01488	species	0	1	0	0	0	0	2	0	0	2
1702250	Pseudomonas sp. IB20	species	0	1	1	0	3	0	1	1	86	0
3043445	Pseudomonas sp. P8_241	species	0	2	1	0	3	0	0	0	51	0
3019890	Microbacterium sp. nov. GSS16	species	0	1	0	2	3	0	5	0	0	0
2029681	Photorhabdus bodei	species	0	1	3	0	1	1	1	4	6	4
2981140	Pseudocitrobacter sp. MW920760	species	0	1	0	0	0	0	0	0	0	0
2689108	Polynucleobacter sp. MWH-Loch1C5	species	0	1	2	0	0	3	15	1	1	5
2686067	Fusobacterium watanabei	species	0	1	2	0	0	0	0	0	0	0
3132744	Pseudokineococcus sp. 5B2Z-1	species	0	1	0	0	0	0	0	0	0	0
2759810	Colwellia sp. MB3u-55	species	0	1	0	1	0	1	0	0	0	0
2562582	Brevundimonas sp. 'scallop'	species	0	1	1	0	1	2	0	1	0	1
1511643	Corallibacter	genus	0	2	1	0	0	0	6	2	0	9
1294268	Paenibacillus endophyticus	species	0	1	0	0	1	0	2	2	0	4
2736253	Nocardioides sp. zg-1308	species	0	1	0	0	0	0	0	1	0	0
2292355	Exiguobacterium sp. AM39-5BH	species	0	1	0	1	0	0	1	0	0	0
129985	Mesobacillus jeotgali	species	0	2	3	1	5	3	9	3	1	12
2145	Spiroplasma taiwanense	species	0	1	0	0	0	0	2	1	0	2
3239967	Micromonospora sp. CA-263727	species	0	1	0	0	0	0	1	0	0	1
2292994	Clostridium sp. AF12-41	species	0	1	0	1	0	2	0	1	0	0
2942908	Candidatus Nitrosacidococcus sp. I8	species	0	1	1	1	5	7	5	4	1	28
2014782	Bacillus sp. Marseille-P3800	species	0	1	2	2	4	0	1	3	0	1
1588020	Arthrobacter sp. Hiyo1	species	0	1	0	0	3	2	2	0	2	0
3342790	Micrococcus sp. IITD107	species	0	2	0	2	1	11	2	5	0	1
2913501	Corynebacterium macclintockiae	species	0	1	2	0	1	1	4	1	3	3
29387	Staphylococcus sp.	species	0	1	0	0	0	1	0	1	1	0
235899	Nautiliales	order	0	1	0	5	2	2	5	8	2	5
1840518	Gardnerella sp. 30-4	species	0	1	0	0	1	0	0	0	0	0
3117020	Bradyrhizobium sp. AZCC 1610	species	0	1	0	0	2	4	9	6	1	8
2665464	Pseudomonas sp. PA-1-2A	species	0	1	0	0	0	0	0	0	3	0
2954093	Pseudomonas sp. FP2338	species	0	1	0	0	0	0	0	0	43	1
248552	Nocardia sienata	species	0	1	0	0	0	1	1	0	0	2
1715012	Enterococcus sp. HMSC072H05	species	0	1	1	0	1	0	0	0	0	0
2626142	unclassified Roseivirga	no rank	0	2	2	1	3	1	5	0	0	33
3156423	Ralstonia sp. 1138	species	0	1	0	3	9	2	1	5	0	4
3157228	Streptomyces sp. NPDC097619	species	0	1	0	0	0	1	1	0	0	1
86173	Microbulbifer elongatus	species	0	1	0	1	0	3	9	0	0	6
478114	Actinoallomurus purpureus	species	0	1	0	1	2	6	0	0	0	2
2681496	Shewanella insulae	species	0	1	1	0	2	2	5	1	0	2
2841568	Zobellia sp. B3R18	species	0	2	2	1	5	0	1	1	0	6
3453908	Burkholderia sp. 22313	species	0	1	0	0	1	2	0	1	0	0
3273379	Arthrobacter sp. GCM10027362	species	0	1	2	0	2	1	2	1	0	1
3423362	Nodosilinea sp. AN01ver1	species	0	1	1	1	3	10	14	2	1	16
3155170	Actinoplanes sp. NPDC051861	species	0	1	2	1	4	2	2	3	0	8
2919888	Ensifer sp. MJa1	species	0	1	1	0	1	3	1	1	0	3
520838	Sinorhizobium psoraleae	species	0	1	1	1	7	1	8	12	0	3
3440246	Bifidobacterium sp. LCP19S3_E9	species	0	1	0	0	0	0	3	0	1	0
3242677	Pseudomonas sp. LW8	species	0	1	0	1	0	0	0	0	4	2
1229727	Salipiger profundus	species	0	1	0	0	0	1	0	4	0	1
2801339	Tumebacillus amylolyticus	species	0	1	2	2	3	6	15	1	0	8
1628086	Pseudomonas kribbensis	species	0	1	1	0	1	1	0	1	42	0
1946432	Empedobacter sp. UBA2044	species	0	1	2	4	6	9	2	3	0	5
1785162	Pseudomonas reidholzensis	species	0	1	3	1	0	0	4	1	1	0
1755239	Janthinobacterium sp. Ant5-2-1	species	0	1	0	0	52	1	1	5	1	1
2488750	Methylobacterium segetis	species	0	1	0	0	0	0	2	0	0	2
44933	Halomonas cupida	species	0	1	10	0	6	5	11	8	0	5
3107773	Thalassospira sp. CH_XMU1448-2	species	0	1	0	0	0	0	1	0	0	0
3346695	Streptomyces sp. NPDC059010	species	0	1	0	0	0	0	0	0	0	1
2956948	Mesorhizobium sp. M0482	species	0	1	0	0	0	0	0	0	0	0
2448263	Pseudomonas sp. Sample_16	species	0	1	0	0	0	0	0	0	13	0
3404056	Sphingobium sp. R-21	species	0	1	0	0	3	1	3	3	0	2
1661055	Pseudomonas sp. NBRC 111140	species	0	1	0	0	0	1	0	0	10	0
663604	Actinomycetospora lutea	species	0	2	1	0	0	1	3	1	0	3
2745492	Pseudomonas farsensis	species	0	2	4	0	1	1	0	0	49	2
451513	Mangrovibacter plantisponsor	species	0	1	1	0	0	0	0	0	153	0
2631661	unclassified Acaryochloris	no rank	0	1	0	0	2	2	2	0	0	3
3364451	Pseudomonas sp. NPDC087817	species	0	1	3	0	3	0	1	0	25	1
1566278	Paenibacillus sp. 1_12	species	0	1	1	0	1	4	19	5	0	5
3003247	Xanthomonas hawaiiensis	species	0	1	1	0	2	0	1	0	0	3
3138812	Methylorubrum subtropicum	species	0	1	0	0	0	4	3	1	0	3
754409	Winogradskyella sp. PG-2	species	0	2	2	4	2	0	6	3	0	19
1891280	Saccharolobus sp. A20	species	0	1	0	1	0	0	0	0	0	0
68183	Streptomyces capoamus	species	0	1	0	0	0	2	0	0	0	1
107636	Methylosinus sp. PW1	species	0	2	4	4	12	4	25	10	3	13
1739309	Streptococcus sp. HMSC034E03	species	0	1	0	0	0	0	1	0	0	0
3056733	Candidatus Palauibacter irciniicola	species	0	1	0	0	0	1	14	0	0	3
1539142	Cupriavidus sp. IDO	species	0	1	0	2	7	3	8	9	1	4
3412415	Enterobacter cloacae complex sp. XJL004	species	0	1	0	0	0	0	0	0	0	0
2740517	Pseudomonas urethralis	species	0	1	0	0	1	1	1	0	2	0
2559611	Mycobacterium sp. PS03-16	species	0	1	0	0	2	2	2	1	1	8
2996787	Nannocystis sp. SCPEA4	species	0	1	4	3	2	3	20	3	1	368
