taxonomy_id	name	rank	CAN.22a_ERR1713340_db6.diamond	CAN.22_ERR1713339_db6.diamond	AUS.18a_ERR1713333_db6.diamond	AUS.18_ERR1713332_db6.diamond	AUT.70_ERR1713334_db6.diamond	BWA.19_ERR1713338_db6.diamond	BRA.53_ERR1713336_db6.diamond	BGR.66_ERR1713335_db6.diamond	BRA.53a_ERR1713337_db6.diamond	ALB.17_ERR1713331_db6.diamond
2986964	Pseudomonas sp. MWU13-3659	species	0	0	0	1	5	0	0	0	4	0
2480588	Histidinibacterium lentulum	species	0	0	0	1	1	2	0	4	4	6
2908837	Mycolicibacterium sp. YH-1	species	0	0	0	1	0	1	0	0	0	0
3093861	Rhizobium sp. R86522	species	0	0	0	1	0	7	1	0	0	0
1141884	Methylobacterium nonmethylotrophicum	species	0	0	0	1	4	7	1	0	5	3
3381629	Mycobacterium sp. SMC-18	species	0	0	0	1	1	5	14	1	2	0
2643747	unclassified Salinimicrobium	no rank	0	0	0	1	0	0	0	1	1	0
2073077	Kyrpidia sp.	species	0	0	0	1	0	6	0	1	8	1
3391614	Rubrivirga sp. IMCC45206	species	0	0	0	2	2	7	2	5	5	1
65502	Cryptosporangium	genus	0	0	0	1	4	26	3	7	44	2
103729	Actinokineospora globicatena	species	0	0	0	3	4	0	1	0	5	1
1840411	Bacillus capparidis	species	0	0	0	1	0	0	0	0	8	0
2622527	unclassified Thermoanaerobacterium	no rank	0	0	0	1	1	3	0	0	8	0
2994550	Planobacterium sp. JC490	species	0	0	0	1	0	0	0	0	0	0
39692	Mycolicibacterium parafortuitum	species	0	0	0	2	0	4	0	0	3	3
2705010	Sphingomonas sp. S2M10	species	0	0	0	1	2	2	0	1	3	4
1182568	Deinococcus puniceus	species	0	0	0	1	0	0	0	0	0	1
3154851	Kribbella sp. NPDC051952	species	0	0	0	2	2	4	0	1	0	1
915353	Algoriphagus namhaensis	species	0	0	0	1	3	1	0	0	8	0
1508404	Jeotgalibacillus malaysiensis	species	0	0	0	1	0	2	0	0	3	0
2883191	Streptococcus sp. MSK15_114	species	0	0	0	1	0	0	0	0	0	0
53366	Catellatospora citrea	species	0	0	0	2	0	3	2	0	10	3
1937190	Mycoplasma marinum	species	0	0	0	2	2	0	2	0	0	0
701042	Mycobacterium marseillense	species	0	0	0	1	0	3	0	0	5	0
3079053	Rhodovulum sp. FJ3	species	0	0	0	1	2	3	0	0	3	3
2293107	Eubacterium sp. AF34-35BH	species	0	0	0	1	0	0	0	0	0	1
1523420	Rhizobium sp. AAP43	species	0	0	0	1	1	2	5	1	2	4
2584629	Collinsella sp. BIOML-A2	species	0	0	0	1	3	4	1	0	0	4
1834112	Mycobacterium sp. 852014-50255_SCH5639931	species	0	0	0	1	7	1	3	1	3	4
1736542	Rhodanobacter sp. Root480	species	0	0	0	2	2	4	3	3	6	1
2741516	Myxococcus sp. CA033	species	0	0	0	1	0	1	0	1	0	0
2614804	Pseudotamlana haliotis	species	0	0	0	1	0	0	0	2	5	0
1081644	Candidatus Aquiluna sp. IMCC13023	species	0	0	0	1	0	1	0	1	3	0
2056848	Pseudomonas sp. HMWF011	species	0	0	0	4	15	0	0	2	1	75
225843	Formosa algae	species	0	0	0	1	4	0	1	3	9	9
2771359	Hymenobacter montanus	species	0	0	0	1	4	10	5	6	13	2
2872157	Grimontia kaedaensis	species	0	0	0	1	0	1	0	0	1	1
3035916	Sporosarcina highlanderae	species	0	0	0	2	0	2	1	2	0	1
2364271	Rhizobium sp. CCGE531	species	0	0	0	1	0	0	0	0	0	0
3095362	Pseudomonas sp. YuFO20	species	0	0	0	1	2	0	0	1	1	3
2821127	Pseudomonas sp. Bi70	species	0	0	0	1	1	0	0	0	1	6
2712043	Aeromonas sp. 602658	species	0	0	0	1	0	0	0	1	0	1
1928646	Pseudothioclava nitratireducens	species	0	0	0	1	5	6	2	0	3	7
3048630	Pseudomonas sp. MH9.3	species	0	0	0	1	1	2	0	0	0	9
1895934	Leifsonia sp. 71-9	species	0	0	0	3	0	0	0	0	3	0
2771121	Microcystis sp. M051S1	species	0	0	0	1	0	2	0	0	0	0
1476197	Helicobacter sp. 12S02232-10	species	0	0	0	1	0	2	3	1	5	2
3131935	Thiomicrolovo immobilis	species	0	0	0	1	1	0	0	1	4	0
2067553	Halobacteriovorax sp. DA5	species	0	0	0	2	1	6	2	6	36	7
3450743	Metabacillus sp. Hm71	species	0	0	0	1	5	1	1	2	11	3
2585135	Georgenia wutianyii	species	0	0	0	1	5	3	1	2	1	7
286804	Segniliparus rugosus	species	0	0	0	2	5	1	1	0	1	2
3434999	Bradyrhizobium sp. PMVTL-01	species	0	0	0	1	7	11	0	3	18	7
2961890	Moraxella sp. FZLJ2109	species	0	0	0	1	0	0	2	0	1	0
223903	Hymenobacter norwichensis	species	0	0	0	2	1	1	3	1	2	0
580371	Mariprofundales	order	0	0	0	1	0	1	0	2	11	1
2732364	Burkholderia sp. MBR-1	species	0	0	0	1	1	2	0	5	7	8
1179155	Candidatus Photodesmus blepharonis	species	0	0	0	1	0	1	0	0	0	0
310721	Brachyspira pulli	species	0	0	0	2	0	1	0	1	5	4
2528036	Tabrizicola caldifontis	species	0	0	0	1	2	2	0	2	0	2
2057807	Glaciecola sp. 33A	species	0	0	0	2	0	0	0	0	1	0
1947361	Psychrobacter sp. UBA6766	species	0	0	0	1	2	1	0	0	0	2
3035309	Xanthomonas sp. F10	species	0	0	0	1	0	0	0	0	1	0
3398703	Nitrobacter sp. TKz-YC01	species	0	0	0	3	0	4	1	1	2	10
2485128	Rahnella sp. JUb53	species	0	0	0	2	2	0	0	0	0	4
2972949	Gordonia sp. GONU	species	0	0	0	2	0	0	0	1	2	1
3346867	Streptomyces sp. NPDC059567	species	0	0	0	1	0	0	0	0	0	0
92759	Gluconacetobacter sacchari	species	0	0	0	1	3	2	1	1	7	5
1946022	Aminobacterium sp. UBA4834	species	0	0	0	1	0	0	0	0	2	1
2709708	Pseudomonas sp. OTU750018	species	0	0	0	1	2	2	0	9	1	11
2608999	Cupriavidus cauae	species	0	0	0	1	0	0	0	0	0	0
2183998	Chryseobacterium sp. AG844	species	0	0	0	1	4	0	0	1	1	1
2292217	Collinsella sp. AF18-8	species	0	0	0	1	0	5	2	0	0	1
2666033	Hyphococcus aureus	species	0	0	0	2	0	2	0	3	0	1
418707	Methylobacterium iners	species	0	0	0	2	3	4	1	3	13	2
2250574	Blastococcus sp. TF02-8	species	0	0	0	1	0	1	0	1	2	1
2940620	Stenotrophomonas sp. BIGb0135	species	0	0	0	2	0	0	0	1	1	2
3239015	Pseudomonas zhanjiangensis	species	0	0	0	1	3	4	2	13	11	3
2957505	Pseudomonas sp. 21LCFQ02	species	0	0	0	2	0	0	0	1	1	10
1926584	Nitrincola sp.	species	0	0	0	1	3	15	0	0	2	3
2768445	Nocardioides sp. SLBN-35	species	0	0	0	1	1	0	1	0	0	0
2486418	Pseudotabrizicola sediminis	species	0	0	0	1	14	6	2	4	3	21
260086	Pseudonocardia ammonioxydans	species	0	0	0	1	5	3	1	1	34	1
3154976	Aeromicrobium sp. NPDC092404	species	0	0	0	3	2	2	0	0	4	0
2632371	unclassified Maricaulis	no rank	0	0	0	1	1	2	1	2	6	0
2587052	Duganella sp. 1224	species	0	0	0	1	4	4	0	1	2	2
1946438	Empedobacter sp. UBA5036	species	0	0	0	1	0	0	0	0	0	0
2203198	Amycolatopsis sp. WAC 04182	species	0	0	0	1	0	0	0	0	2	1
3230299	Novosphingobium kalidii	species	0	0	0	2	5	3	3	2	2	3
3344566	Pseudomonas sp. KCJK9000	species	0	0	0	1	0	0	0	0	0	1
1566201	Pseudomonas sp. NFACC45	species	0	0	0	2	1	0	0	0	0	5
1881031	Agromyces sp. CF514	species	0	0	0	1	1	5	0	1	0	2
1576596	Pseudovibrio sp. POLY-S9	species	0	0	0	1	2	1	0	2	2	0
2804108	Staphylococcus sp. GDX8P106P-2	species	0	0	0	1	0	0	1	1	0	0
2292313	Collinsella sp. AM29-10AC	species	0	0	0	1	0	0	1	1	0	3
2724191	Ferrimonas lipolytica	species	0	0	0	2	0	1	0	1	1	0
37328	Nocardia carnea	species	0	0	0	1	2	9	0	1	6	2
2811227	Halomonas sp. BM-2019	species	0	0	0	1	3	22	9	2	16	5
2977531	Microbacterium festucae	species	0	0	0	1	3	0	0	0	5	2
645275	Murinocardiopsis flavida	species	0	0	0	1	1	4	0	0	3	0
1209958	Mesorhizobium abyssinicae	species	0	0	0	1	0	2	0	0	1	1
1768788	Blastomonas sp. CCH2-A2	species	0	0	0	1	1	1	4	1	1	0
675815	Vibrio sp. RC586	species	0	0	0	1	0	0	0	0	0	0
2665481	Pseudomonas sp. PA-6-1D	species	0	0	0	1	1	0	0	0	0	5
375761	Pseudooceanicola nanhaiensis	species	0	0	0	1	2	4	2	1	4	1
2957025	Mesorhizobium sp. M0910	species	0	0	0	1	1	0	0	0	0	0
2620237	unclassified Virgibacillus	no rank	0	0	0	1	1	1	0	1	9	2
3081769	Sporosarcina sp. YIM B06819	species	0	0	0	1	1	0	0	0	1	1
3072140	Streptomyces sp. LHD-70	species	0	0	0	1	0	1	2	0	1	0
1804991	Longimicrobiia	class	0	0	0	1	0	6	0	4	18	2
3060155	Halomonas sp. DWK9	species	0	0	0	2	0	0	1	0	0	3
1755811	Paraphotobacterium marinum	species	0	0	0	2	0	1	1	2	14	1
1462993	Paraburkholderia ginsengiterrae	species	0	0	0	2	3	2	0	2	0	1
3235112	Pseudomonas sp. B26140	species	0	0	0	1	13	0	1	0	0	15
1353888	Achromobacter agilis	species	0	0	0	2	1	0	0	0	4	1
2161673	Roseicyclus marinus	species	0	0	0	3	4	1	1	2	5	2
1680159	Bradyrhizobium sp. NAS80.1	species	0	0	0	1	3	4	0	7	4	25
64972	Oceanobacter kriegii	species	0	0	0	1	3	5	3	4	9	0
2498453	Geminicoccus harenae	species	0	0	0	1	0	10	1	5	11	20
2809028	Bifidobacterium santillanense	species	0	0	0	1	1	2	3	1	0	1
1607949	Tianweitania populi	species	0	0	0	1	0	0	1	3	2	1
762296	Methylovulum	genus	0	0	0	1	2	6	0	2	48	9
2608385	Brachyspira sp. SAP_772	species	0	0	0	1	0	0	0	0	1	3
455361	Roseococcus suduntuyensis	species	0	0	0	1	0	1	0	0	5	0
1310421	Reinekea marina	species	0	0	0	1	1	3	1	1	4	2
2987688	Hymenobacter sp. YIM 151858-1	species	0	0	0	1	7	4	4	3	7	17
1718985	Streptomyces sp. CB02923	species	0	0	0	1	0	0	0	0	0	0
1262954	Ruminococcus sp. CAG:330	species	0	0	0	1	8	12	5	4	13	9
1844015	Pontivivens	genus	0	0	0	1	0	1	0	0	0	0
2914044	Sphingobacterium sp. B16(2022)	species	0	0	0	1	1	0	0	0	1	2
326069	Christiangramia portivictoriae	species	0	0	0	2	4	1	1	3	3	8
2666138	Caproicibacterium lactatifermentans	species	0	0	0	1	5	15	2	2	22	3
549386	Microvirga guangxiensis	species	0	0	0	1	0	0	0	0	9	3
2931978	Paenibacillus mangrovi	species	0	0	0	1	1	0	2	2	16	1
489142	Citricoccus zhacaiensis	species	0	0	0	2	0	0	0	0	1	0
2749999	Pseudomonas sp. RtIB026	species	0	0	0	2	1	2	0	0	0	0
3349874	Mucilaginibacter sp. AW1-7	species	0	0	0	2	1	1	1	6	4	0
3030011	Paracoccus sp. S3-43	species	0	0	0	1	2	5	2	1	1	5
3040285	Curtobacterium sp. MEB011	species	0	0	0	1	0	0	0	0	0	0
1137989	Geodermatophilus normandii	species	0	0	0	1	1	5	1	1	4	0
1795826	Eikenella sp. NML01-A-086	species	0	0	0	1	0	0	0	0	0	0
2292031	Collinsella sp. AM24-1	species	0	0	0	1	0	2	1	0	0	4
2825975	Pseudomonas sp. SCA2728.1_7	species	0	0	0	1	3	0	0	0	0	5
380674	Avibacterium endocarditidis	species	0	0	0	1	1	2	163	2	2	9
709883	Micromonospora zamorensis	species	0	0	0	1	1	6	0	0	1	1
2502242	Pseudomonas sp. G(2018)	species	0	0	0	1	1	1	1	1	0	6
939	Hydrogenobacter	genus	0	0	0	1	0	0	0	1	5	1
3155673	Nocardia sp. NPDC051832	species	0	0	0	1	0	0	0	0	0	0
2767878	Bombilactobacillus	genus	0	0	0	1	1	5	0	0	2	0
1273155	Thiohalobacter	genus	0	0	0	1	8	26	0	2	55	6
2066490	Emcibacterales	order	0	0	0	1	0	0	0	1	2	3
1685970	Bradyrhizobium sp. ORS 86	species	0	0	0	1	1	2	0	0	2	2
2968472	Pseudosulfitobacter koreensis	species	0	0	0	1	0	0	1	0	0	0
3423950	Ralstonia sp. L16	species	0	0	0	1	0	0	0	0	0	2
3153300	Aequorivita sp. Q41	species	0	0	0	1	3	2	0	3	1	0
3024399	Cupriavidus phytorum	species	0	0	0	1	1	1	1	1	5	1
2836867	Maritimibacter sp. DP1N21-5	species	0	0	0	1	3	3	3	1	3	2
2730358	unclassified Methylacidimicrobium	no rank	0	0	0	1	0	1	0	0	2	0
361581	Tenacibaculum discolor	species	0	0	0	1	2	1	1	1	1	15
1631240	Sedimentitalea todarodis	species	0	0	0	1	0	0	0	0	5	2
2692317	Rhizobium changzhiense	species	0	0	0	1	1	0	0	0	1	0
1547867	Streptomyces sp. NBRC 110035	species	0	0	0	1	2	0	0	1	0	0
2173106	Brenneria corticis	species	0	0	0	1	1	0	0	1	0	6
3098150	Aquimarina sp. 2201CG5-10	species	0	0	0	3	2	3	3	6	30	8
2762896	Pseudomonas sp. MPDS	species	0	0	0	1	3	0	0	0	1	1
1508375	Actinospica durhamensis	species	0	0	0	1	0	4	0	0	4	3
1702250	Pseudomonas sp. IB20	species	0	0	0	3	3	0	0	0	0	16
2045119	Paragemmobacter straminiformis	species	0	0	0	1	14	7	3	4	7	8
2035345	Psychromarinibacter	genus	0	0	0	1	2	0	0	1	0	1
3404798	Knoellia tibetensis	species	0	0	0	1	8	1	1	2	10	5
2807577	Actinocatenispora comari	species	0	0	0	2	0	3	0	1	1	0
559629	Actinomadura scrupuli	species	0	0	0	1	1	5	0	0	3	3
3039157	Rhizobium sp. CB3171	species	0	0	0	2	0	4	2	0	0	5
1938897	Dyella sp. AtDHG13	species	0	0	0	1	4	1	0	5	4	4
513223	Microcystis panniformis	species	0	0	0	1	1	0	2	0	1	0
3014784	Sphingomonas sp. NIBR02145	species	0	0	0	2	0	0	1	0	1	0
3233036	Cupriavidus sp. KB_39	species	0	0	0	1	0	1	1	0	5	4
2841653	Microcoleus sp. CAWBG640	species	0	0	0	1	0	0	0	0	1	0
3156376	Bradyrhizobium sp. LA2.1	species	0	0	0	1	0	1	2	0	2	1
1892251	Coleofasciculaceae	family	0	0	0	1	0	4	0	1	15	2
2502252	Rhodococcus sp. Q	species	0	0	0	2	1	0	0	1	2	2
2777960	Citrobacter sp. Res13-Sevr-PEB04-36	species	0	0	0	1	1	1	0	2	0	0
2029368	Haladaptatus sp. T7	species	0	0	0	1	1	0	2	3	0	12
3232987	Microvirga sp. 2MCAF35	species	0	0	0	1	2	0	1	5	4	1
2675099	Haloterrigena salifodinae	species	0	0	0	1	0	0	0	1	1	2
1776381	Olegusella massiliensis	species	0	0	0	1	1	6	3	0	4	0
1761771	Bradyrhizobium sp. cf659	species	0	0	0	1	2	0	1	4	6	0
2018052	Candidatus Vallotia laricis	species	0	0	0	1	1	0	2	0	0	0
2810611	Leucobacter manosquensis	species	0	0	0	3	0	0	0	1	0	7
587636	Pedococcus cremeus	species	0	0	0	1	1	1	2	0	3	2
3381754	Candidatus Seribacteraceae	family	0	0	0	1	2	1	0	0	14	2
1263625	Microbacterium sp. SA39	species	0	0	0	1	1	4	1	1	0	1
2758564	Sediminihaliea albiluteola	species	0	0	0	1	4	20	4	2	19	5
230355	Methanolacinia	genus	0	0	0	1	1	6	3	1	25	2
1851146	Borborobacter arsenicus	species	0	0	0	2	13	8	6	9	7	5
89184	Ruegeria pomeroyi	species	0	0	0	1	1	2	3	0	48	0
2662448	Legionella sp. MW5194	species	0	0	0	2	0	0	0	1	3	0
2913261	Paraburkholderia tagetis	species	0	0	0	1	1	2	1	6	2	2
46187	Streptosporangium longisporum	species	0	0	0	1	1	0	0	0	3	5
1036181	Microlunatus flavus	species	0	0	0	1	2	2	2	1	3	3
148454	Marinospirillum alkaliphilum	species	0	0	0	1	0	4	1	2	17	1
702113	Novosphingobium sp. PP1Y	species	0	0	0	1	3	2	1	1	2	5
2259333	Rhodosalinus halophilus	species	0	0	0	1	3	4	0	0	1	2
3113984	Qipengyuania profunda	species	0	0	0	1	0	0	0	0	0	0
392010	Alicyclobacillus sacchari	species	0	0	0	1	0	2	2	0	6	0
1529006	Mesorhizobium sp. 1M-11	species	0	0	0	1	0	1	2	1	0	1
1895797	Nitrobacter sp. 62-13	species	0	0	0	1	3	11	1	1	2	2
1492905	Phaeobacter marinintestinus	species	0	0	0	2	1	1	0	0	2	0
3365731	Streptomyces sp. NPDC085596	species	0	0	0	1	1	0	0	0	0	0
1581109	Pseudomonas sp. HMSC16B01	species	0	0	0	1	0	0	3	0	0	0
3381660	Candidatus Clostridium helianthi	species	0	0	0	1	1	1	3	4	5	8
2077103	Pseudoalteromonas sp. T1lg76	species	0	0	0	1	0	1	0	0	0	0
2985027	Citrobacter sp. Cb036	species	0	0	0	1	0	0	0	0	0	0
2951993	Alloacidobacterium	genus	0	0	0	1	0	1	2	0	17	0
3156434	Stenotrophomonas sp. PvP087	species	0	0	0	1	0	8	1	3	12	1
1416776	Chryseobacterium geocarposphaerae	species	0	0	0	2	1	0	2	3	3	1
2763264	Halomonas sp. M20	species	0	0	0	1	1	1	5	5	4	2
2587849	Halomonas sp. THAF12	species	0	0	0	1	2	3	4	0	1	0
1915318	Thioclava sp. L04-15	species	0	0	0	1	0	1	1	1	2	69
3436778	Neisseria sp. P0017.S002	species	0	0	0	1	1	0	0	9	0	3
2799591	Acinetobacter sp. KAM392	species	0	0	0	1	1	1	0	0	0	0
1260955	Streptosporangium sandarakinum	species	0	0	0	1	0	2	0	0	7	0
3233062	Rhizobium sp. RAF56	species	0	0	0	1	3	1	6	1	3	1
2999072	Clostridium brassicae	species	0	0	0	1	3	7	2	0	9	13
1207041	Idiomarina xiamenensis	species	0	0	0	1	2	4	4	5	1	7
136547	Nitrosospira sp. Nsp1	species	0	0	0	2	1	1	3	5	12	4
701108	Cupriavidus sp. TA19	species	0	0	0	2	3	0	0	4	0	2
3142977	Brucella sp. BE17	species	0	0	0	2	4	2	1	1	2	3
3158387	Paenibacillus sp. CCS19	species	0	0	0	1	0	2	1	0	19	6
3364219	Micromonospora sp. NPDC000668	species	0	0	0	1	0	0	0	0	0	0
2815936	Pseudomonas sp. PP3	species	0	0	0	2	0	2	0	2	0	0
2880929	Hymenobacter nitidus	species	0	0	0	1	0	2	0	3	11	1
3402413	Natronomonadaceae	family	0	0	0	1	0	4	0	0	7	0
3036127	Halomonas sp. CKK8	species	0	0	0	1	0	2	0	0	2	0
2601102	Acinetobacter sp. YH12115	species	0	0	0	1	0	0	7	0	0	0
150723	Aminobacter ciceronei	species	0	0	0	1	8	5	0	1	10	4
2619524	unclassified Elioraea	no rank	0	0	0	1	3	11	1	1	7	0
946228	Aliidiomarina taiwanensis	species	0	0	0	1	0	12	1	2	2	3
3155141	Rhodococcus sp. NPDC047139	species	0	0	0	1	1	0	0	0	0	0
2601160	Acinetobacter sp. YH12231	species	0	0	0	2	2	0	8	2	0	11
2293132	Roseburia sp. AF25-13LB	species	0	0	0	1	2	0	0	0	0	0
3450744	Arthrobacter sp. KNU-44	species	0	0	0	1	1	0	0	0	3	0
3404132	Arenibacterium sp. LLYu02	species	0	0	0	1	1	3	2	0	2	3
35814	Bordetella holmesii	species	0	0	0	1	1	2	0	1	2	1
2883242	Paraburkholderia sp. HD33-4	species	0	0	0	2	2	0	1	0	1	6
1764273	Rhizobium sp. R339	species	0	0	0	2	1	1	0	0	2	0
1134405	Melioribacter roseus	species	0	0	0	1	1	5	0	0	11	0
2608340	Chryseobacterium sp. Tr-659	species	0	0	0	1	2	0	0	8	2	4
2950949	Sphingomicrobium sediminis	species	0	0	0	1	0	2	0	0	4	0
1284658	Planktomarina temperata	species	0	0	0	1	7	2	0	1	4	3
1947694	Thiomonas sp. UBA7699	species	0	0	0	1	0	0	0	1	4	0
1938799	Paraburkholderia sp. BL18I3N2	species	0	0	0	1	0	0	1	1	1	2
113567	Actinoplanes italicus	species	0	0	0	1	0	2	0	0	11	4
931536	Cellulomonas oligotrophica	species	0	0	0	1	8	0	1	3	7	15
2908641	Pedomonas mirosovicensis	species	0	0	0	1	1	4	0	0	12	3
3114362	Aurantimonas sp. A3-2-R12	species	0	0	0	1	2	6	1	1	1	3
2597349	Pseudomonas sp. ANT_H14	species	0	0	0	1	0	0	0	2	0	2
3044187	Nocardioides sp. QY071	species	0	0	0	2	1	0	1	0	5	1
1884471	Vibrio sp. 10N.222.55.F9	species	0	0	0	1	0	0	0	0	0	0
1872144	Actinosynnema sp.	species	0	0	0	1	0	2	0	0	1	0
413479	Solimonas soli	species	0	0	0	2	1	10	3	5	14	7
1946426	Dysgonomonas sp. UBA7630	species	0	0	0	1	1	0	0	1	1	0
86176	Pseudomonas meliae	species	0	0	0	1	1	0	0	0	0	0
112009	Ignatzschineria larvae	species	0	0	0	1	4	29	14	10	3	3
3160831	Dokdonia sp. LLG6352-1	species	0	0	0	1	0	1	0	1	0	2
2994552	Pedobacter sp. MR22-3	species	0	0	0	1	3	0	0	16	6	2
340486	Prevotella conceptionensis	species	0	0	0	1	0	0	0	0	0	2
1776390	Aedoeadaptatus pacaensis	species	0	0	0	1	1	1	0	1	0	1
2854787	Aeromonas sp. sif0611	species	0	0	0	1	0	0	0	1	1	2
95149	Helicobacter pametensis	species	0	0	0	1	0	0	0	0	22	0
1325436	Formosa undariae	species	0	0	0	1	4	0	0	2	13	3
3133172	Alistipes intestinihominis	species	0	0	0	1	0	0	0	2	3	0
2817734	Herbaspirillum sp. 1173	species	0	0	0	1	0	1	1	1	3	0
1573719	Pseudomonas sp. S35	species	0	0	0	1	4	5	0	1	0	11
3364938	Streptomyces sp. NPDC015125	species	0	0	0	1	2	0	0	0	1	0
1904378	Acuticoccus sp.	species	0	0	0	1	0	6	0	2	9	3
2315330	Sphingomonas ginkgonis	species	0	0	0	1	1	2	3	5	14	2
3239982	Nocardia sp. CA-151230	species	0	0	0	1	0	1	0	0	1	0
1161401	Euryhalocaulis caribicus	species	0	0	0	1	0	1	1	0	3	1
1701573	Paraburkholderia piptadeniae	species	0	0	0	1	3	2	0	2	9	5
3451669	Hydrocurvibacter	genus	0	0	0	1	1	0	0	3	87	3
427754	Humibacter albus	species	0	0	0	1	1	3	8	1	9	5
1817963	Teichococcus deserti	species	0	0	0	2	0	14	1	1	7	0
2872754	Endozoicomonas sp. 4G	species	0	0	0	1	3	3	1	1	12	15
2778064	Aeromonas sp. FDAARGOS 1415	species	0	0	0	1	0	1	0	1	0	0
2763670	Wujia chipingensis	species	0	0	0	2	8	3	2	6	4	13
1486034	Lacinutrix venerupis	species	0	0	0	1	0	0	0	2	1	3
2030	Kibdelosporangium aridum	species	0	0	0	1	0	10	2	1	9	0
265728	uncultured Anaerobiospirillum sp.	species	0	0	0	1	1	0	0	0	2	0
2077149	Citrobacter freundii complex sp. CFNIH9	species	0	0	0	2	0	0	0	0	0	0
399726	Thermoanaerobacter sp. X514	species	0	0	0	1	0	2	0	0	2	0
486264	Hymenobacter fastidiosus	species	0	0	0	1	4	2	0	9	7	2
3040307	Pseudomonas sp. efr-133-R2A-59	species	0	0	0	1	0	0	0	0	0	5
475253	Pedobacter alluvionis	species	0	0	0	1	0	0	0	2	3	1
2720225	Vibrio sp. S11_S32	species	0	0	0	1	1	0	5	0	4	0
246861	Grimontia	genus	0	0	0	1	1	13	1	4	4	0
2842455	Alkalihalobacillus sp. TS-13	species	0	0	0	1	1	2	0	1	3	0
1642495	Phytoactinopolyspora endophytica	species	0	0	0	1	3	8	0	2	7	2
796890	Gibbsiella dentisursi	species	0	0	0	2	1	0	0	1	0	7
3038549	Mesorhizobium sp. WSM4976	species	0	0	0	2	0	2	0	0	1	1
2950245	Shewanella sp. NFH-SH190041	species	0	0	0	2	0	5	0	2	6	2
2691571	Stenotrophomonas sp. 364	species	0	0	0	1	1	2	0	3	0	2
3156610	Mesorhizobium sp. KR2-14	species	0	0	0	1	3	1	0	1	2	5
3155508	Micromonospora sp. NPDC049645	species	0	0	0	1	0	2	0	0	12	1
2909266	Rhodococcus sp. MSC1_016	species	0	0	0	1	0	1	0	3	1	0
3075616	Marinobacter sp. KM021	species	0	0	0	1	0	0	12	0	0	0
1377992	Halovenus	genus	0	0	0	1	0	0	0	0	7	0
2832404	Pseudomonas sp. A-R-26	species	0	0	0	1	2	0	0	0	0	2
1479019	Methylobacterium sp. C1	species	0	0	0	1	1	0	0	0	0	0
454188	Thermoflavifilum aggregans	species	0	0	0	1	4	3	1	3	8	1
1892259	Aphanizomenonaceae	family	0	0	0	3	0	3	5	0	19	20
3162562	Leifsonia sp. WHRI 6310E	species	0	0	0	1	0	3	0	1	0	1
2024969	Natronospira	genus	0	0	0	1	2	16	0	3	24	2
3118246	Microbulbifer sp. M83	species	0	0	0	1	0	0	0	0	0	0
2738811	Pseudomonas sp. 21615526	species	0	0	0	1	0	0	0	0	0	2
1637871	Burkholderia sp. MSMB1072	species	0	0	0	1	0	2	0	0	2	5
3057677	Wenyingzhuangia gilva	species	0	0	0	1	1	2	1	1	7	1
3154971	Microbacterium sp. NPDC089188	species	0	0	0	1	0	1	0	0	0	5
135948	Actinoplanes octamycinicus	species	0	0	0	1	0	1	0	0	2	0
1427754	Microbispora amethystogenes	species	0	0	0	1	0	1	0	0	2	2
2267619	Candidatus Halocynthiibacter alkanivorans	species	0	0	0	1	2	5	1	0	4	1
1389250	Mesotoga sp. TolDC	species	0	0	0	1	0	0	0	0	2	0
882452	Williamsia limnetica	species	0	0	0	1	6	0	1	6	1	6
2917691	Deinococcus sp. KNUC1210	species	0	0	0	2	0	2	0	1	5	2
2184000	Flavobacterium sp. AG291	species	0	0	0	1	7	0	0	11	15	4
366586	Ruania albidiflava	species	0	0	0	2	3	8	0	1	6	3
2654843	Flavobacterium panici	species	0	0	0	1	5	1	1	3	0	2
196136	Methanosalsum	genus	0	0	0	1	0	0	0	0	2	0
1761886	Prevotella sp. lc2012	species	0	0	0	1	0	1	1	4	11	5
279359	Christiangramia echinicola	species	0	0	0	1	0	0	0	5	6	0
1872114	Acidiplasma sp.	species	0	0	0	1	0	1	0	0	2	0
2874580	Nocardioides mangrovi	species	0	0	0	2	1	12	0	2	6	3
3155030	Nonomuraea sp. NPDC048881	species	0	0	0	1	0	0	0	0	0	1
2885633	Flavobacterium sp. N1719	species	0	0	0	1	1	1	4	9	9	2
1970420	Polaromonas sp. 39-63-25	species	0	0	0	1	1	0	6	3	0	3
2650661	Roseicyclus persicicus	species	0	0	0	1	2	2	1	0	3	0
2940932	Paraburkholderia sp. CNPSo 3274	species	0	0	0	1	1	1	2	1	4	2
556548	Corynebacterium freiburgense	species	0	0	0	1	0	0	4	0	2	2
3031122	Aminobacter sp. Piv2-1	species	0	0	0	1	0	6	1	3	0	0
3452920	Pelomicrobium sp. G1	species	0	0	0	1	1	3	0	1	6	3
3364882	Streptomyces sp. NPDC014724	species	0	0	0	2	0	0	0	0	0	0
52770	Buchananella hordeovulneris	species	0	0	0	3	5	3	2	5	6	1
2954771	Bradyrhizobium sp. Ash2021	species	0	0	0	1	1	6	1	1	5	1
3030652	Stutzerimonas sp. S1	species	0	0	0	1	2	1	1	1	6	0
661182	Perlucidibaca	genus	0	0	0	1	1	1	0	1	2	17
2926407	Arenibacter sp. S6351L	species	0	0	0	1	0	2	0	0	2	0
