taxonomy_id	name	rank	ISR.29_ERR1713366_db6.diamond	HUN.61_ERR1713361_db6.diamond	HRV.68_ERR1713360_db6.diamond	FIN.25_ERR1713356_db6.diamond	IRN.12_ERR1713364_db6.diamond	ISL.28_ERR1713365_db6.diamond	GEO.59_ERR1713357_db6.diamond	IRL.69_ERR1713363_db6.diamond	IND.11_ERR1713362_db6.diamond	GHA.4_ERR1713358_db6.diamond
1877	Micromonospora echinospora	species	0	1	0	0	0	0	0	0	2	10
3003674	Pauljensenia sp. 20925_1_34	species	0	4	1	5	2	2	0	15	14	5
2898658	Rubinisphaera sp. JC750	species	0	3	1	1	0	1	0	0	3	21
3133279	Sorangium sp. So ce119	species	0	5	0	2	0	0	0	0	8	8
663275	Fibrisoma limi	species	0	3	3	1	7	7	1	7	12	26
2563955	Mesorhizobium sp. M4B.F.Ca.ET.214.01.1.1	species	0	1	0	0	0	0	0	0	0	0
2714938	Nocardioides piscis	species	0	1	2	2	4	0	0	1	0	14
2931382	Pseudomonas abieticivorans	species	0	1	0	1	1	3	10	2	5	1
421621	Flavivirga spongiicola	species	0	2	2	8	2	2	4	3	24	44
295069	Chryseobacterium taichungense	species	0	2	30	25	27	29	56	50	9	6
2583587	Aggregatimonas sangjinii	species	0	4	1	3	2	0	0	1	3	32
2905648	Paenibacillus allorhizoplanae	species	0	1	1	1	0	0	1	2	5	4
60890	Phaeobacter gallaeciensis	species	0	3	3	4	16	6	1	6	3	9
115808	Bradyrhizobium sp. ORS 285	species	0	2	2	1	1	0	3	1	14	0
3364531	Stenotrophomonas sp. NPDC047960	species	0	2	4	2	1	0	0	4	0	14
1502358	Gaetbulibacter aestuarii	species	0	1	1	0	2	3	1	4	3	13
481743	Paenibacillus sp. Y412MC10	species	0	1	1	3	2	0	0	1	3	3
47872	Micromonospora purpureochromogenes	species	0	2	0	0	0	0	0	0	1	5
53572	Deferribacter	genus	0	4	3	2	5	4	2	2	72	55
2293044	Clostridium sp. OM05-6BH	species	0	1	0	0	1	0	0	1	0	0
2831780	Bradyrhizobium sp. sBnM-33	species	0	3	1	1	1	1	0	0	3	2
1755815	Fervidobacterium sp. 2310opik-2	species	0	4	2	0	0	1	0	0	2	1
1055692	Chitinolyticbacter	genus	0	1	1	2	4	4	2	2	12	14
3119978	Stenotrophomonas sp. A3_2	species	0	1	0	1	0	0	0	0	2	0
189425	Paenibacillus graminis	species	0	1	2	5	0	2	0	2	9	11
2024970	Natronospira sp.	species	0	1	2	1	1	2	0	2	10	36
2862460	Dactylosporangium sp. AC04546	species	0	2	1	7	0	1	0	2	5	12
3151850	Lacrimispora sp. BS-2	species	0	1	7	4	4	0	1	4	16	26
1915503	Methanoculleus sp. UBA334	species	0	1	0	0	0	0	0	0	0	0
2943193	Salipiger pentaromativorans	species	0	1	0	1	0	1	0	8	4	3
2769291	Ensifer sp. ENS11	species	0	1	1	0	0	0	0	1	0	1
3061989	Thermoanaerobacterium sp. CMT5567-10	species	0	5	2	4	1	0	0	0	7	4
2937381	Sphingomonas sp. GM_Shp_1	species	0	1	0	17	0	0	0	5	1	0
2715535	Sporosarcina jiandibaonis	species	0	3	0	1	0	1	0	1	3	4
1982756	Psychrobacter sp. L7	species	0	1	5	3	12	3	1	26	0	1
146035	Saccharopolyspora kobensis	species	0	3	2	1	1	0	0	3	1	2
3154449	Kribbella sp. NPDC003557	species	0	1	0	0	1	0	0	0	0	4
2070680	Pseudomonas sp. FW305-127	species	0	1	0	0	0	0	0	0	0	0
2621521	unclassified Uliginosibacterium	no rank	0	1	11	24	17	21	2	2	126	16
292566	Dactylococcopsis salina	species	0	1	0	2	2	2	0	2	7	12
2956965	Mesorhizobium sp. M0589	species	0	1	0	0	0	0	0	1	1	0
260552	Microbulbifer agarilyticus	species	0	4	4	1	0	4	0	1	9	7
2762300	Undibacterium umbellatum	species	0	3	24	6	26	7	5	9	11	4
1855402	Allohahella	genus	0	2	18	41	5	4	2	0	9	14
3242490	Nocardioides sp. MH1	species	0	2	0	2	1	0	0	2	18	11
408174	Devosia insulae	species	0	2	0	4	1	2	0	8	3	4
329163	Chroogloeocystis siderophila	species	0	1	0	0	0	0	0	0	0	6
765699	Allgaiera indica	species	0	2	2	6	0	2	0	0	1	0
132476	Pseudomonas kilonensis	species	0	1	0	0	0	2	27	2	1	0
712383	Microbacterium sp. oral taxon 186	species	0	1	101	3	3	1	1	12	0	0
402171	Lapillicoccus jejuensis	species	0	7	2	8	0	2	0	0	7	19
3143930	Pedobacter sp. CG_S7	species	0	1	6	7	7	9	5	10	16	30
551995	Mucilaginibacter gossypiicola	species	0	1	3	3	20	1	2	1	3	24
3242163	Planococcus sp. SSTMD024	species	0	1	0	1	1	0	0	0	3	1
642780	Nocardioides scoriae	species	0	1	0	23	3	1	0	3	4	7
3374623	Pedobacter sp. UC225_61	species	0	1	2	4	0	9	6	7	1	3
211589	Herbaspirillum chlorophenolicum	species	0	1	6	7	5	5	2	9	4	6
1643951	Pseudothermotoga	genus	0	18	5	4	2	1	2	3	41	133
1729581	Flavobacterium sp. TAB 87	species	0	6	10	8	4	24	37	30	0	3
1502773	Curtobacterium sp. UNCCL20	species	0	1	0	0	0	0	0	0	0	2
1165090	Imtechella halotolerans	species	0	1	6	2	8	2	4	9	9	16
1325932	Anoxybacillus andreesenii	species	0	6	7	3	13	2	0	9	16	10
3071409	Phytohabitans maris	species	0	1	2	3	1	5	0	1	3	7
1940529	Lentibacillus sediminis	species	0	2	4	4	0	0	0	2	2	3
1936991	Lebetimonas natsushimae	species	0	1	0	1	0	1	2	0	23	3
3116575	Hyphobacterium lacteum	species	0	1	0	0	0	0	1	0	1	3
3457433	Pseudalkalibacillus sp. R45	species	0	1	0	2	0	0	0	0	7	0
2807651	Bradyrhizobium sp. AUGA SZCCT0042	species	0	2	0	0	0	0	0	0	1	3
59843	Paenibacillus glucanolyticus	species	0	1	0	2	1	0	0	0	6	2
3155506	Pseudonocardia sp. NPDC049635	species	0	1	0	2	2	0	0	3	7	33
2268090	Nocardioides sp. 616	species	0	1	0	1	4	1	0	0	1	1
2316716	Corallococcus sp. AB030	species	0	1	0	0	0	0	1	1	1	1
3138478	Aeromonas sp. R9-1	species	0	1	0	0	0	1	3	2	0	2
237679	Lentibacillus halodurans	species	0	1	0	0	1	0	1	0	1	2
28184	Leptospira weilii	species	0	3	0	1	12	1	0	0	15	29
3242158	Cupriavidus sp. a3	species	0	1	5	1	17	1	1	9	3	0
3242694	Thiohalorhabdus methylotrophus	species	0	1	5	7	2	1	1	3	16	103
444599	Hansschlegelia	genus	0	1	0	4	1	2	1	4	5	5
1313211	Lentisphaeria	class	0	5	3	1	3	1	1	1	109	110
259318	uncultured Gelidibacter sp.	species	0	1	0	3	5	2	1	0	3	2
3115001	Guyparkeria sp. TX1	species	0	1	0	0	0	0	0	0	5	1
2294117	Hydrogenophaga borbori	species	0	2	7	10	51	14	2	5	6	3
1473156	Litoribrevibacter albus	species	0	2	0	1	3	1	0	0	8	8
1420889	Micromonospora profundi	species	0	2	0	0	0	1	1	0	1	1
2725975	Synechococcus sp. HK05	species	0	1	0	0	0	0	0	0	0	5
1946042	Aquabacterium sp. UBA2148	species	0	2	5	6	14	11	4	10	12	10
90732	Desulfobacula phenolica	species	0	1	8	2	3	5	0	1	29	107
2637283	unclassified Telluribacter	no rank	0	1	2	0	0	1	0	1	1	2
297	Hydrogenophilus thermoluteolus	species	0	1	8	15	16	10	4	16	7	16
2024969	Natronospira	genus	0	2	1	3	3	2	1	1	11	101
2943807	Candidatus Shikimatogenerans bostrichidophilus	species	0	1	5	0	0	1	0	1	4	0
394733	Parasphingorhabdus litoris	species	0	1	0	0	0	0	0	3	0	5
1050174	Corynebacterium epidermidicanis	species	0	1	0	4	0	0	0	0	0	8
1298607	Psychrobacter sp. JCM 18902	species	0	4	4	8	0	1	0	20	4	0
3057343	Bradyrhizobium sp. SZCCHNR1020	species	0	2	0	0	0	0	0	0	0	0
3035294	Pseudomonas sp. RIT-PI-AD	species	0	1	4	1	6	4	3	15	5	3
1684789	Halomonas urumqiensis	species	0	1	2	1	3	0	1	3	2	5
3242693	Egicoccus sp. AB-alg2	species	0	4	0	0	0	1	0	3	7	25
1643452	Bacillus sp. CHD6a	species	0	1	0	0	0	0	0	0	1	0
3142384	Ornithinibacillus sp. 179-J 7C1 HS	species	0	1	0	0	0	0	0	2	2	4
1191479	Magnetococcaceae	family	0	1	2	0	5	0	0	1	19	21
2897327	Pedobacter sp. MC2016-14	species	0	2	2	4	0	3	8	3	9	50
2498845	Cerasibacillus terrae	species	0	1	1	1	0	0	0	2	4	6
390805	Geosporobacter	genus	0	3	3	1	1	0	0	1	15	42
3404112	Micromonospora sp. WMMD736	species	0	1	1	1	1	1	0	0	0	0
2745508	Pseudomonas khorasanensis	species	0	1	0	0	0	0	13	2	0	0
1673631	Maliponia aquimaris	species	0	1	1	1	3	1	1	4	7	0
1697972	Methylobacterium crusticola	species	0	2	2	4	4	1	0	1	12	37
1922337	Leptolyngbya sp. 'hensonii'	species	0	1	0	4	1	6	1	7	11	45
2816075	Vibrio sp. Vb2736	species	0	2	1	2	0	0	0	0	3	0
3417651	Streptomyces sp. MH13	species	0	1	0	3	1	5	0	4	10	0
1720199	Anaerococcus rubeinfantis	species	0	1	0	3	0	0	0	0	3	1
2917830	Leptothermofonsia	genus	0	2	0	0	0	5	0	0	1	14
2600303	Baekduiaceae	family	0	2	2	1	0	2	1	0	2	1
1673723	Murdochiella massiliensis	species	0	1	0	5	4	5	0	0	7	26
2855490	Arthrobacter rhizosphaerae	species	0	1	0	0	1	0	0	0	2	4
3373081	Salipaludibacillus sp. CF4.18	species	0	1	2	1	0	0	0	4	6	4
155617	Enterococcus moraviensis	species	0	1	0	6	0	1	0	0	4	0
2695267	Brevibacterium rongguiense	species	0	3	2	3	2	0	0	0	2	3
3137857	Tenacibaculum polynesiense	species	0	2	4	0	1	3	2	1	2	8
489632	Ectopseudomonas chengduensis	species	0	4	1	0	1	0	2	4	6	5
2527873	Paenibacillus thalictri	species	0	2	3	10	2	2	2	3	29	101
353156	Pedobacter sandarakinus	species	0	1	2	3	0	3	5	5	4	9
1274402	Candidatus Hepatobacter penaei	species	0	1	0	1	0	0	0	1	6	10
1892865	Allostreptomyces psammosilenae	species	0	2	1	1	0	2	0	1	6	4
43772	Rhodococcus zopfii	species	0	3	3	10	1	0	0	1	9	18
2447891	Enterobacter sp. R1(2018)	species	0	1	0	1	2	0	0	1	0	0
3422307	Humitalea sp. 24SJ18S-53	species	0	2	1	11	3	9	4	20	13	21
2803775	Sphingobacterium faecale	species	0	2	2	4	9	1	1	14	8	63
2986823	Flavobacterium sp. N1736	species	0	1	0	3	3	12	9	18	3	16
2126991	Dyella sp. C11	species	0	1	3	1	0	1	0	2	2	9
2587813	Nesterenkonia haasae	species	0	1	2	1	4	0	1	3	0	2
3453897	Serratia sp. 22264	species	0	1	0	0	0	0	0	0	0	2
1820337	Haloparvum	genus	0	2	0	0	0	0	0	0	0	1
450363	Nocardioides fonticola	species	0	2	4	3	8	1	3	2	5	27
2903061	Phosphitispora	genus	0	1	1	6	3	1	0	1	18	30
3047463	Sporosarcina sp. UB5	species	0	1	1	0	0	0	0	0	3	1
50712	Blastochloris sulfoviridis	species	0	1	2	2	5	4	1	0	17	39
40567	Actinosynnema mirum	species	0	2	0	0	0	0	0	0	0	2
440168	Pelagibacterium luteolum	species	0	1	1	2	1	0	0	3	1	5
754477	Methylophaga frappieri	species	0	1	1	0	5	1	0	2	6	10
2862348	Sodalinema gerasimenkoae	species	0	2	0	0	0	0	0	0	9	8
3055439	Microcoleus sp. herbarium14	species	0	2	1	3	2	1	4	6	0	15
3242193	Paenibacillus pedocola	species	0	2	0	0	0	1	0	1	2	5
2940563	Paenibacillus sp. LBL	species	0	3	3	4	2	0	0	2	6	2
2957009	Mesorhizobium sp. M0833	species	0	1	0	0	0	0	0	0	3	12
2804649	Massilia sp. TSP1-1-2	species	0	1	2	4	1	13	38	6	8	2
2860287	Microbacterium sp. CIAB417	species	0	2	12	4	1	5	1	8	4	8
47878	Pseudomonas azotoformans	species	0	1	1	1	0	1	118	10	2	0
2320202	uncultured Abyssibacter sp.	species	0	2	0	1	1	0	0	6	5	26
171685	Alkalicoccobacillus murimartini	species	0	1	0	2	0	0	0	1	1	1
3046319	Pauljensenia sp. UMB0895	species	0	2	0	0	0	0	0	0	0	0
1940610	Phreatobacter stygius	species	0	5	4	12	1	1	3	12	16	7
36742	Mycoplasma leonicaptivi	species	0	1	0	3	0	0	0	2	4	1
2510190	Campylobacter aviculae	species	0	2	0	0	0	0	0	0	2	0
1701	Brevibacterium sp.	species	0	3	2	1	1	0	0	1	2	8
2987523	Erythrobacter fulvus	species	0	3	2	3	1	6	0	9	3	18
1462527	Oceanobacillus jeddahense	species	0	1	3	7	3	1	0	0	5	7
3081286	Microbacterium sp. USHLN186	species	0	1	1	0	0	2	0	2	0	1
2585207	Brevibacterium sp. CFH 10365	species	0	1	1	1	3	0	0	23	1	2
3418485	Aestuariimicrobium sp. G57	species	0	1	17	26	1	6	1	8	20	46
2834400	Wocania	genus	0	1	0	1	0	0	0	1	0	2
2744473	Qipengyuania atrilutea	species	0	1	4	5	8	5	0	7	6	5
2989736	Rhizobium acaciae	species	0	2	1	1	0	2	0	2	0	0
3364366	Nonomuraea sp. NPDC050536	species	0	2	0	0	0	0	0	0	0	2
3413800	Microbacterium sp. bgisy207	species	0	1	5	4	3	1	0	0	13	2
74033	Antarctobacter heliothermus	species	0	1	0	3	6	1	1	5	5	5
1548456	Aureibaculum luteum	species	0	2	1	0	5	4	1	0	6	36
2829596	Kordiimonas sp. SCSIO 12603	species	0	1	0	0	0	0	0	1	2	2
169760	Paenibacillus stellifer	species	0	1	2	4	2	0	1	1	6	22
3051432	Pseudodesulfovibrio pelocollis	species	0	2	1	8	5	1	0	6	41	30
2161818	Acidipropionibacterium timonense	species	0	1	5	23	1	1	2	1	16	30
3160866	Lysinibacillus zambalensis	species	0	2	5	2	12	3	0	0	5	16
164450	Vulcanisaeta	genus	0	3	1	3	4	17	0	0	14	10
3400353	Pseudomonas sp. NY15364	species	0	1	12	15	56	9	23	25	10	18
3238982	Mycobacterium sp. pUA109	species	0	1	0	3	1	0	0	2	2	1
502115	Methanolobus chelungpuianus	species	0	1	4	2	0	0	0	1	8	41
930131	Oceanobacillus limi	species	0	1	1	0	1	0	1	0	4	3
683318	Frankia sp. KB5	species	0	1	1	0	0	0	0	0	2	0
570945	Virgibacillus byunsanensis	species	0	1	1	5	1	1	0	0	5	3
2014076	Bacillus sp. FJAT-42376	species	0	2	0	0	0	0	1	1	5	19
491950	Marinomonas foliarum	species	0	1	6	1	2	2	4	4	3	3
2926409	Allomuricauda sp. F6463D	species	0	1	0	0	2	2	0	0	3	5
1302236	Mucilaginibacter gynuensis	species	0	4	12	17	8	2	1	4	21	15
60035	Citrifermentans bremense	species	0	2	5	11	2	5	0	6	61	180
1130726	Albidovulum aestuarii	species	0	1	5	0	3	1	0	5	0	3
1602338	Emcibacter	genus	0	1	1	4	1	2	1	4	6	28
2929799	Chryseobacterium oryzae	species	0	4	36	58	233	37	38	88	33	11
1100726	Limnohabitans sp. WS1	species	0	4	28	16	13	193	3	26	12	16
1660132	Pseudonocardia sp. SCN 73-27	species	0	1	0	2	0	0	0	0	0	0
3373912	Mucilaginibacter sp. 3215	species	0	1	0	1	3	2	0	5	2	7
1076523	Rhodanobacter sp. OR87	species	0	1	1	2	1	0	0	4	0	2
438855	Methylomarinum vadi	species	0	5	1	3	3	2	0	4	9	65
337480	Microbacterium immunditiarum	species	0	1	4	4	0	0	3	3	2	2
2545464	Escherichia sp. KCJ4928	species	0	1	0	0	6	0	0	0	5	0
2020862	Halobacteriovorax sp.	species	0	3	17	8	15	22	3	16	45	18
1323370	Caloranaerobacter ferrireducens	species	0	1	3	5	2	1	2	2	12	12
1076125	Phytohabitans rumicis	species	0	1	1	3	3	1	0	2	3	17
2787099	Clostridium sp. D33t1_170424_F3	species	0	2	7	13	8	0	0	4	42	62
2013869	Agaribacterium haliotis	species	0	1	0	2	0	2	1	2	2	4
613197	Algoriphagus lutimaris	species	0	1	0	0	2	0	1	0	1	10
2500531	Mesorhizobium sp. M00.F.Ca.ET.220.01.1.1	species	0	1	0	5	3	1	0	2	2	4
1035707	Pseudoduganella namucuonensis	species	0	5	7	6	5	6	13	6	22	7
1631851	uncultured Amnibacterium sp.	species	0	2	2	4	1	3	3	1	4	21
3425950	Flavobacterium sp. TMP13	species	0	2	24	35	15	39	91	117	6	10
2686345	Pseudoalteromonas sp. C8	species	0	2	0	0	0	0	0	0	0	0
2294114	Mesorhizobium denitrificans	species	0	2	2	10	4	0	0	3	5	0
543037	uncultured Rhodoblastus sp.	species	0	2	3	0	1	3	2	2	31	22
2724184	Streptomyces physcomitrii	species	0	1	0	2	0	0	0	0	0	1
2601682	Edaphocola aurantiacus	species	0	1	1	4	2	5	1	7	22	15
1915313	Thioclava sp. DLFJ4-1	species	0	1	3	1	4	0	0	6	0	1
1079994	Leucobacter chromiiresistens	species	0	1	3	3	2	1	0	13	1	5
2875764	Macrococcus armenti	species	0	2	0	5	3	0	0	2	2	1
1306992	Halioxenophilus aromaticivorans	species	0	1	2	3	1	1	7	2	6	41
53368	Hamadaea tsunoensis	species	0	1	1	0	0	1	0	1	1	11
362523	Mariniflexile gromovii	species	0	2	7	4	8	6	7	15	8	20
870903	Terriglobus saanensis	species	0	5	1	3	1	2	1	0	19	37
1526570	Sinisalibacter lacisalsi	species	0	1	0	2	2	3	0	3	0	7
555372	Plantactinospora siamensis	species	0	1	0	0	0	3	0	0	5	6
292462	Mycobacterium florentinum	species	0	1	0	1	0	0	0	0	1	0
1267766	Croceibacterium atlanticum	species	0	1	0	2	2	3	0	0	4	15
1679002	Candidatus Methylopumilus	genus	0	2	13	28	3	2	5	749	49	12
3037696	Ralstonia nicotianae	species	0	1	0	0	5	0	0	1	0	2
2632541	unclassified Zunongwangia	no rank	0	1	0	0	0	0	1	0	0	3
3098145	Pseudophaeobacter sp. A-200-2	species	0	1	0	0	1	0	0	0	0	0
637577	Luteibacter jiangsuensis	species	0	1	2	0	0	0	0	7	2	1
3342844	Rhodopirellula sp. JB044	species	0	2	1	0	0	0	0	1	6	24
1723761	Shewanella sp. P1-14-1	species	0	1	0	0	0	0	0	0	0	0
585890	Chitiniphilus	genus	0	2	8	8	12	4	6	7	28	13
1884223	Methanothermobacter sp.	species	0	2	0	2	0	2	0	3	4	28
1724	Corynebacterium renale	species	0	1	0	1	0	0	0	0	1	0
1660114	Microbacterium sp. SCN 70-27	species	0	1	0	1	0	0	0	0	6	4
674054	Pseudomonas baetica	species	0	3	6	6	4	4	199	10	15	17
3040122	Streptomyces sp. DH37	species	0	2	0	0	2	3	0	0	2	1
3342800	Rhizobium sp. SGZ-381	species	0	1	1	2	0	0	0	1	1	0
394230	Deinococcus piscis	species	0	2	0	2	0	1	0	1	0	8
2576757	Pantoea sp. Taur	species	0	1	11	0	26	0	5	12	2	8
2479849	Pseudomonas sp. v388	species	0	1	0	0	0	0	4	0	1	2
285109	Thioclava pacifica	species	0	1	1	0	1	0	0	0	0	5
2742685	Motilimonas cestriensis	species	0	1	1	4	0	0	0	2	7	5
2045209	Pollutimonas nitritireducens	species	0	2	3	8	2	3	6	7	4	6
2820813	Celeribacter sp. PS-C1	species	0	1	0	1	0	2	0	1	1	1
2708345	Planococcus alpniumensis	species	0	1	0	2	4	0	0	0	1	2
3155281	Micromonospora sp. NPDC051196	species	0	1	0	0	0	0	0	0	0	2
1918945	Vibrio spartinae	species	0	1	4	0	1	0	0	1	4	1
1597776	Marinobacter sp. DS40M6	species	0	2	2	3	29	0	1	2	1	0
66375	Streptomyces paradoxus	species	0	1	0	0	0	0	0	0	0	0
3132215	Stenotrophomonas sp. AB1(2024)	species	0	1	1	0	0	5	0	4	1	1
1411120	Hymenobacter mucosus	species	0	1	0	2	5	2	1	1	1	1
2590552	Glutamicibacter sp. JC586	species	0	1	0	0	0	0	0	0	0	4
29483	Yersinia aldovae	species	0	1	0	24	0	3	3	71	3	0
155863	Methanothermococcus okinawensis	species	0	2	0	1	0	0	0	1	5	14
3074551	Vibrio sp. 1291-1	species	0	1	0	0	0	0	0	0	1	0
2681430	Raoultella sp. 18098	species	0	1	0	1	0	1	0	1	1	1
113563	Paractinoplanes durhamensis	species	0	1	2	11	8	1	0	1	10	9
3141326	Kiloniella sp. GXU_MW_B19	species	0	1	12	4	9	0	0	2	15	26
2837508	Rossellomorea	genus	0	1	2	6	5	5	0	8	30	32
3373604	Microbulbifer sp. CNSA002	species	0	1	0	3	0	0	1	1	0	1
2748310	Hymenobacter terrestris	species	0	2	0	1	1	0	0	3	1	0
3116649	Paenibacillus sp. IITD108	species	0	1	0	0	1	1	0	2	8	13
3076079	Pricia mediterranea	species	0	2	1	1	0	0	0	1	4	21
3442641	Formosa sp. A9	species	0	2	3	2	6	3	1	3	5	28
55209	Pantoea cypripedii	species	0	2	0	0	0	1	0	5	2	1
374106	Campylobacter cuniculorum	species	0	1	6	3	12	3	3	7	234	10
255436	uncultured Psychroserpens sp.	species	0	1	2	4	3	5	6	22	10	60
3047875	Neobacillus sp. SuZ13	species	0	1	0	1	0	0	0	0	1	6
3050036	Pseudodonghicola flavimaris	species	0	1	1	1	2	1	1	1	3	5
83449	Cystobacter ferrugineus	species	0	1	1	1	2	6	0	3	14	48
1316593	Capnocytophaga sp. oral taxon 864	species	0	1	0	1	0	0	0	0	1	36
2774562	Aminobacter sp. SR38	species	0	1	4	11	13	1	1	7	2	1
152489	Helicobacter sp. MIT 99-5507	species	0	1	2	1	0	1	0	1	6	2
1664069	Bacillus glycinifermentans	species	0	1	0	2	0	0	0	0	2	11
536	Chromobacterium violaceum	species	0	4	22	28	72	22	16	22	106	30
1236968	Iodidimonas nitroreducens	species	0	1	1	1	0	1	0	0	5	8
2787713	Enterococcus sp. BWB1-3	species	0	1	5	3	0	1	1	1	1	0
2759899	Aquariibacter albus	species	0	2	11	14	16	10	15	19	10	17
2899126	Sporosarcina sp. GW1-11	species	0	1	0	0	0	0	0	1	0	4
2203210	Streptomyces sp. WAC 06738	species	0	2	0	2	0	0	0	0	2	1
433645	Microbacterium kribbense	species	0	1	2	4	0	0	0	8	4	4
1978338	Bacillus sp. EAC	species	0	2	0	1	1	3	0	1	4	0
1304750	Flaviramulus multivorans	species	0	1	0	1	1	9	2	4	5	26
3019556	Erythrobacter oryzae	species	0	4	3	3	6	2	5	7	9	12
36746	Pseudomonas cichorii	species	0	1	0	0	0	4	46	4	7	4
2631759	unclassified Runella	no rank	0	2	0	6	3	13	9	4	3	13
2878201	Tenacibaculum larymnensis	species	0	3	0	0	1	1	1	3	0	7
650003	Vibrio paracholerae	species	0	1	1	0	1	1	0	0	27	0
488729	Burkholderia metallica	species	0	1	2	7	4	24	2	2	1	0
2716264	Paenibacillus agricola	species	0	1	7	5	1	2	0	2	18	49
3014787	Janthinobacterium sp. SUN206	species	0	2	0	0	0	0	26	1	1	0
2884875	Haladaptatus halobius	species	0	1	0	0	0	1	0	1	4	1
2038656	Sphingobium aquiterrae	species	0	1	3	9	9	77	2	6	12	9
3160576	Maribacter sp. Asnod1-A12	species	0	1	2	0	0	0	0	1	2	5
398049	Mucilaginibacter daejeonensis	species	0	3	0	2	0	2	1	1	13	10
2795383	Nitrosopumilus sp. K4	species	0	1	0	0	0	0	0	0	10	1
1978549	Aquidulcibacter paucihalophilus	species	0	2	1	2	0	5	1	0	3	4
980584	Aquimarina agarivorans	species	0	3	0	7	1	0	0	2	9	9
2696472	Flagellimonas ochracea	species	0	1	4	3	7	3	1	4	0	34
3154943	Longispora sp. NPDC051575	species	0	1	0	4	1	0	0	0	7	4
2698458	Nibribacter ruber	species	0	3	1	0	0	0	1	2	11	30
1874112	Aquimarina sp. AU58	species	0	1	0	3	0	1	2	5	2	3
2486218	Microcystis sp. Msp_OC_L_20101000_S702	species	0	3	0	2	0	1	0	0	16	10
2038389	Rhizobium sp. EC-SD404	species	0	1	0	0	0	1	0	3	0	2
3345850	Agromyces sp. NPDC056523	species	0	1	0	0	0	0	0	0	0	2
1138190	Rhizobium binae	species	0	1	0	9	1	0	0	4	2	4
2991499	Algoriphagus halophytocola	species	0	4	0	5	0	3	2	0	5	55
2491017	Litorilituus lipolyticus	species	0	1	0	1	8	0	0	2	7	10
2511993	Enterobacter cloacae complex sp. 2DZ2F20B	species	0	1	3	3	32	2	1	3	4	16
114615	Bradyrhizobium sp. ORS 278	species	0	1	0	0	1	1	0	2	3	9
2589975	Mesorhizobium sp. B1-1-9	species	0	1	0	0	0	0	0	0	0	3
2922728	Sulfurimonas sp. NW9	species	0	1	7	2	0	0	0	1	7	0
1526575	Psychroflexus planctonicus	species	0	2	4	5	5	4	5	2	9	26
100469	Schaalia canis	species	0	1	2	5	0	1	0	5	7	5
2956795	Stieleria tagensis	species	0	2	4	6	4	3	0	2	14	101
1125964	Limimaricola cinnabarinus	species	0	1	2	3	5	1	0	2	1	3
1630173	Bifidobacterium catulorum	species	0	2	0	1	0	0	0	0	4	2
1280671	Butyrivibrio sp. FC2001	species	0	3	0	8	0	0	1	1	12	3
564137	Roseicitreum antarcticum	species	0	1	5	5	10	2	0	26	2	1
2740405	Candidatus Sulfurimonas marisnigri	species	0	1	11	3	2	1	1	3	13	3
2714953	Thioalkalivibrio sp. XN279	species	0	4	7	6	3	5	2	9	30	662
614649	Ureibacillus acetophenoni	species	0	3	1	2	4	1	0	0	3	11
1735444	Actinomadura sp. 21ATH	species	0	1	0	0	0	0	0	0	0	2
3390568	Heyndrickxia sp. NPDC080065	species	0	1	0	6	2	0	0	3	2	11
45462	Brevibacillus borstelensis	species	0	3	3	12	4	3	0	4	24	25
2643050	unclassified Pararhizobium	no rank	0	3	11	9	14	6	2	60	2	5
35701	Heliomicrobium modesticaldum	species	0	6	4	8	2	2	0	1	39	82
2994640	Spartinivicinus poritis	species	0	2	1	2	1	0	0	0	12	16
1905345	Ruthenibacterium sp.	species	0	3	5	2	4	1	0	5	3	9
2952525	Salinispirillum sp. LH 10-3-1	species	0	1	0	0	2	2	1	3	5	13
2619866	unclassified Massilimicrobiota	no rank	0	3	0	4	2	0	0	0	4	2
2751217	Exiguobacterium sp. ERU656	species	0	1	3	1	1	1	1	1	1	0
2820060	Pseudidiomarina terrestris	species	0	1	2	9	17	0	3	3	8	6
3056386	Labilibaculum sp. K2S	species	0	4	4	3	5	3	1	3	87	95
2628988	unclassified Terriglobus	no rank	0	3	1	2	2	1	0	8	10	16
152831	uncultured Xanthomonas sp.	species	0	5	7	6	5	3	45	11	7	9
2162846	Candidatus Nanopelagicaceae	family	0	3	15	63	2	1	2	445	43	3
2419843	Desulfofundulus salinus	species	0	3	1	1	0	0	0	0	13	20
570936	Pseudonocardia parietis	species	0	2	0	0	1	0	0	2	8	1
662880	Deinococcus humi	species	0	1	0	1	1	10	0	1	3	9
256323	Marinobacter sediminum	species	0	3	1	1	0	1	2	0	4	18
3133431	Pseudonocardia spirodelae	species	0	1	0	0	0	1	0	0	2	3
2823717	Cyanobium sp. Maggiore-St4-Cus	species	0	1	0	0	0	1	0	0	1	1
3416710	Paenibacillus sp. S-38	species	0	1	0	0	0	0	0	0	5	6
1967502	Paenibacillus athensensis	species	0	1	0	5	1	3	0	6	14	16
2183986	Salegentibacter sp. 24	species	0	3	2	1	0	2	10	2	3	18
3374555	Variovorax sp. UC74_104	species	0	1	0	1	2	1	0	5	2	2
1037380	Chryseobacterium tructae	species	0	1	7	4	4	4	1	7	3	4
2052831	Methanooceanicella nereidis	species	0	6	1	6	7	4	0	5	41	132
