taxonomy_id	name	rank	CAN.22a_ERR1713340_db6.diamond	CAN.22_ERR1713339_db6.diamond	AUS.18a_ERR1713333_db6.diamond	AUS.18_ERR1713332_db6.diamond	AUT.70_ERR1713334_db6.diamond	BWA.19_ERR1713338_db6.diamond	BRA.53_ERR1713336_db6.diamond	BGR.66_ERR1713335_db6.diamond	BRA.53a_ERR1713337_db6.diamond	ALB.17_ERR1713331_db6.diamond	DEU.27_ERR1713348_db6.diamond	CHE.67_ERR1713343_db6.diamond	ECU.14a_ERR1713353_db6.diamond	CAN.22b_ERR1713341_db6.diamond	ESP.75_ERR1713354_db6.diamond	COL.2_ERR1713346_db6.diamond	CIV.13_ERR1713345_db6.diamond	DNK.71_RL_ERR1713351_db6.diamond	CAN.22c_ERR1713342_db6.diamond	ETH.24_ERR1713355_db6.diamond	DNK.71_RA_ERR1713349_db6.diamond	CHN.64_ERR1713344_db6.diamond	CZE.23_ERR1713347_db6.diamond	DNK.71_RD_ERR1713350_db6.diamond	ECU.14_ERR1713352_db6.diamond	ISR.29_ERR1713366_db6.diamond	HUN.61_ERR1713361_db6.diamond	HRV.68_ERR1713360_db6.diamond	FIN.25_ERR1713356_db6.diamond	IRN.12_ERR1713364_db6.diamond	ISL.28_ERR1713365_db6.diamond	GEO.59_ERR1713357_db6.diamond	IRL.69_ERR1713363_db6.diamond	IND.11_ERR1713362_db6.diamond	GHA.4_ERR1713358_db6.diamond	LVA.31_ERR1713373_db6.diamond	MDA.65_ERR1713374_db6.diamond	MLT.63_ERR1713376_db6.diamond	MKD.62_ERR1713375_db6.diamond	KAZ.6_ERR1713368_db6.diamond	KEN.72_ERR1713369_db6.diamond	KHM.21_ERR1713370_db6.diamond	LUX.32_ERR1713372_db6.diamond	LKA.40_ERR1713371_db6.diamond	ITA.30_ERR1713367_db6.diamond	NLD.43_ERR1713379_db6.diamond	MYS.54_ERR1713377_db6.diamond	NGA.50_ERR1713378_db6.diamond	POL.36_ERR1713383_db6.diamond	PER.35_ERR1713385_db6.diamond	NOR.34_ERR1713380_db6.diamond	NPL.33_ERR1713381_db6.diamond	PAK.7_ERR1713384_db6.diamond	SEN.8_ERR1713386_db6.diamond	NZL.56_ERR1713382_db6.diamond	TCD.1_ERR1713393_db6.diamond	SVK.9_ERR1713389_db6.diamond	SGP.52_ERR1713387_db6.diamond	SRB.37_ERR1713388_db6.diamond	SVN.38_ERR1713390_db6.diamond	TUR.46_ERR1713395_db6.diamond	SWE.41a_ERR1713392_db6.diamond	TZA.15_ERR1713396_db6.diamond	SWE.41_ERR1713391_db6.diamond	TGO.44_ERR1713394_db6.diamond	USA.74b_ERR1713399_db6.diamond	USA.74a_ERR1713398_db6.diamond	USA.74d_ERR1713401_db6.diamond	USA.74c_ERR1713400_db6.diamond	USA.74_ERR1713397_db6.diamond	USA.74g_ERR1713404_db6.diamond	USA.74f_ERR1713403_db6.diamond	USA.74e_ERR1713402_db6.diamond	USA.74i_ERR1713406_db6.diamond	USA.74h_ERR1713405_db6.diamond	ZAF.39_ERR1713409_db6.diamond	ZMB.49b_ERR1713411_db6.diamond	ZMB.49_ERR1713410_db6.diamond	XK.60_ERR1713408_db6.diamond	VNM.48_ERR1713407_db6.diamond
427753	Humibacter	genus	0.0	1.0	1.0	0.0	3.0	5.0	1.0	1.0	6.0	2.0	1.0	0.0	3.0	2.0	0.0	3.0	3.0	1.0	9.0	5.0	2.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	1.0	2.0	4.0	13.0	3.0	1.0	0.0	0.0	4.0	9.0	6.0	3.0	1.0	11.0	4.0	1.0	2.0	0.0	1.0	0.0	2.0	0.0	3.0	2.0	4.0	4.0	0.0	0.0	4.0	8.0	6.0	14.0	0.0	3.0	2.0	5.0	9.0	2.0	0.0	3.0	0.0	0.0
427922	Desulfurivibrio	genus	1.0	2.0	0.0	6.0	2.0	60.0	3.0	7.0	72.0	5.0	5.0	2.0	32.0	13.0	7.0	204.0	33.0	5.0	23.0	23.0	17.0	98.0	4.0	9.0	2.0	2.0	5.0	2.0	8.0	2.0	2.0	2.0	4.0	45.0	147.0	3.0	4.0	23.0	5.0	10.0	26.0	192.0	8.0	3.0	29.0	20.0	8.0	60.0	16.0	10.0	0.0	13.0	90.0	32.0	2.0	0.0	15.0	50.0	4.0	25.0	2.0	5.0	7.0	17.0	16.0	25.0	7.0	6.0	30.0	19.0	3.0	20.0	8.0	62.0	45.0	6.0	22.0	26.0	2.0	10.0
428711	Jonquetella	genus	10.0	5.0	3.0	11.0	28.0	51.0	13.0	6.0	32.0	32.0	25.0	6.0	37.0	10.0	16.0	98.0	35.0	21.0	26.0	41.0	16.0	27.0	22.0	28.0	7.0	6.0	5.0	15.0	31.0	12.0	3.0	1.0	32.0	45.0	75.0	20.0	11.0	61.0	28.0	24.0	44.0	270.0	40.0	8.0	21.0	5.0	12.0	116.0	50.0	16.0	4.0	21.0	91.0	24.0	13.0	0.0	24.0	50.0	23.0	39.0	1.0	14.0	29.0	64.0	110.0	41.0	12.0	18.0	63.0	12.0	11.0	32.0	35.0	32.0	157.0	19.0	36.0	27.0	22.0	22.0
429014	Desulfopila	genus	7.0	26.0	12.0	13.0	9.0	403.0	17.0	19.0	120.0	63.0	73.0	16.0	266.0	33.0	49.0	296.0	205.0	24.0	95.0	197.0	471.0	65.0	39.0	62.0	8.0	1.0	1.0	35.0	87.0	30.0	32.0	11.0	28.0	29.0	712.0	53.0	37.0	77.0	48.0	82.0	110.0	390.0	78.0	7.0	106.0	6.0	51.0	201.0	61.0	28.0	42.0	119.0	365.0	206.0	28.0	1.0	174.0	80.0	26.0	55.0	1.0	38.0	60.0	78.0	295.0	25.0	19.0	16.0	109.0	21.0	10.0	50.0	43.0	50.0	336.0	52.0	242.0	126.0	23.0	14.0
432330	Tumebacillus	genus	0.0	4.0	0.0	3.0	8.0	29.0	4.0	4.0	98.0	17.0	7.0	6.0	27.0	5.0	8.0	49.0	34.0	11.0	23.0	19.0	16.0	77.0	19.0	21.0	0.0	0.0	5.0	5.0	18.0	4.0	2.0	3.0	1.0	21.0	104.0	6.0	6.0	8.0	7.0	6.0	16.0	94.0	6.0	3.0	39.0	12.0	5.0	32.0	24.0	6.0	5.0	26.0	51.0	12.0	3.0	0.0	12.0	32.0	11.0	46.0	1.0	4.0	17.0	30.0	160.0	22.0	5.0	5.0	15.0	36.0	5.0	7.0	11.0	17.0	27.0	5.0	29.0	25.0	3.0	2.0
433838	Pseudoxanthobacter	genus	2.0	0.0	3.0	1.0	2.0	3.0	4.0	0.0	20.0	0.0	1.0	0.0	2.0	0.0	2.0	8.0	3.0	4.0	0.0	6.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	34.0	1.0	0.0	0.0	1.0	0.0	1.0	14.0	13.0	3.0	0.0	3.0	0.0	6.0	6.0	5.0	0.0	4.0	0.0	4.0	15.0	0.0	0.0	1.0	6.0	2.0	5.0	2.0	11.0	5.0	13.0	1.0	0.0	0.0	0.0	1.0	14.0	1.0	1.0	0.0	14.0	1.0	10.0	1.0	7.0	2.0	4.0
433923	Pseudacidovorax	genus	4.0	7.0	130.0	54.0	78.0	41.0	55.0	81.0	110.0	77.0	30.0	38.0	27.0	27.0	39.0	18.0	83.0	59.0	421.0	124.0	165.0	228.0	98.0	154.0	92.0	3.0	12.0	44.0	81.0	30.0	95.0	25.0	104.0	161.0	40.0	16.0	23.0	28.0	49.0	95.0	133.0	79.0	195.0	28.0	123.0	18.0	74.0	65.0	118.0	48.0	204.0	39.0	58.0	48.0	92.0	1.0	65.0	104.0	63.0	84.0	58.0	136.0	88.0	881.0	126.0	41.0	119.0	98.0	38.0	193.0	15.0	24.0	56.0	245.0	96.0	98.0	46.0	60.0	83.0	116.0
435913	Fodinicola	genus	0.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	2.0	1.0	1.0	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	8.0	4.0	0.0	0.0	0.0	3.0	1.0	0.0	4.0	0.0	2.0	0.0	2.0	2.0	2.0	1.0	1.0	0.0	5.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	1.0	1.0	0.0
436357	Thalassococcus	genus	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	24.0	2.0	0.0	0.0	0.0	2.0	0.0
437504	Granulosicoccus	genus	0.0	0.0	1.0	0.0	2.0	2.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	1.0	1.0	28.0	25.0	6.0	5.0	0.0	0.0	0.0	2.0	4.0	2.0	4.0	0.0	4.0	3.0	97.0	2.0	1.0	1.0	0.0	4.0	0.0	13.0	8.0	0.0	11.0	1.0	2.0	3.0	4.0	1.0	25.0	4.0	6.0	2.0	0.0	0.0	2.0	11.0	2.0	3.0	0.0	4.0	2.0	4.0	1.0	6.0	0.0	3.0	0.0	11.0	0.0	1.0	1.0	13.0	4.0	0.0	2.0	1.0	0.0	5.0
442430	Coraliomargarita	genus	2.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	32.0	5.0	2.0	1.0	14.0	5.0	2.0	65.0	12.0	7.0	7.0	3.0	13.0	26.0	2.0	6.0	0.0	0.0	2.0	2.0	3.0	2.0	1.0	0.0	1.0	19.0	50.0	2.0	1.0	10.0	3.0	3.0	12.0	45.0	5.0	3.0	20.0	5.0	3.0	12.0	2.0	5.0	0.0	9.0	62.0	5.0	3.0	0.0	5.0	12.0	2.0	8.0	2.0	2.0	6.0	12.0	6.0	20.0	1.0	2.0	9.0	12.0	4.0	8.0	2.0	94.0	15.0	10.0	11.0	12.0	1.0	2.0
442431	Persicitalea	genus	0.0	0.0	0.0	0.0	7.0	3.0	2.0	23.0	5.0	1.0	1.0	10.0	0.0	0.0	2.0	2.0	2.0	8.0	9.0	1.0	1306.0	25.0	22.0	12.0	3.0	0.0	2.0	4.0	9.0	3.0	6.0	2.0	9.0	7.0	35.0	0.0	4.0	3.0	0.0	0.0	4.0	6.0	7.0	0.0	34.0	2.0	2.0	6.0	4.0	1.0	38.0	0.0	10.0	1.0	12.0	0.0	15.0	7.0	2.0	5.0	5.0	7.0	3.0	12.0	15.0	5.0	911.0	4.0	6.0	5.0	4.0	2.0	0.0	2.0	6.0	2.0	1.0	3.0	2.0	2.0
442527	Scopulibacillus	genus	1.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	3.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	2.0	1.0	2.0	2.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0
444051	Mesoflavibacter	genus	0.0	3.0	1.0	0.0	3.0	1.0	1.0	4.0	15.0	2.0	1.0	8.0	7.0	1.0	2.0	3.0	5.0	5.0	6.0	3.0	13.0	25.0	5.0	7.0	36.0	1.0	0.0	4.0	5.0	0.0	2.0	2.0	4.0	8.0	15.0	1.0	2.0	8.0	2.0	4.0	9.0	12.0	3.0	0.0	22.0	5.0	0.0	3.0	8.0	6.0	3.0	4.0	9.0	1.0	15.0	0.0	2.0	7.0	0.0	10.0	10.0	6.0	4.0	6.0	47.0	11.0	5.0	7.0	2.0	10.0	1.0	0.0	2.0	9.0	9.0	3.0	1.0	3.0	0.0	24.0
444459	Flagellimonas	genus	3.0	2.0	4.0	12.0	12.0	13.0	8.0	20.0	103.0	14.0	10.0	14.0	18.0	8.0	17.0	32.0	27.0	28.0	19.0	16.0	68.0	191.0	23.0	28.0	152.0	2.0	7.0	16.0	14.0	14.0	9.0	13.0	34.0	41.0	162.0	3.0	9.0	20.0	8.0	49.0	22.0	62.0	20.0	2.0	168.0	25.0	3.0	20.0	32.0	12.0	34.0	61.0	65.0	20.0	66.0	0.0	26.0	56.0	23.0	47.0	45.0	33.0	15.0	53.0	363.0	57.0	14.0	14.0	18.0	41.0	3.0	9.0	13.0	65.0	93.0	14.0	32.0	9.0	7.0	58.0
444513	Salibacter	genus	4.0	2.0	2.0	10.0	11.0	11.0	6.0	11.0	140.0	6.0	6.0	20.0	19.0	5.0	6.0	55.0	11.0	34.0	29.0	4.0	78.0	562.0	73.0	24.0	1.0	5.0	21.0	6.0	21.0	7.0	7.0	8.0	12.0	66.0	163.0	8.0	8.0	6.0	4.0	11.0	15.0	36.0	12.0	4.0	379.0	104.0	7.0	8.0	56.0	7.0	24.0	16.0	51.0	9.0	9.0	0.0	14.0	55.0	11.0	187.0	7.0	21.0	27.0	55.0	809.0	106.0	27.0	17.0	11.0	67.0	4.0	2.0	6.0	52.0	48.0	3.0	8.0	6.0	5.0	5.0
444599	Hansschlegelia	genus	0.0	2.0	0.0	2.0	2.0	5.0	2.0	1.0	3.0	3.0	2.0	3.0	4.0	0.0	1.0	1.0	0.0	6.0	4.0	2.0	12.0	15.0	3.0	0.0	4.0	0.0	1.0	0.0	4.0	1.0	2.0	1.0	4.0	5.0	5.0	0.0	0.0	2.0	0.0	1.0	2.0	8.0	6.0	3.0	8.0	0.0	0.0	2.0	4.0	1.0	2.0	4.0	8.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	4.0	0.0	5.0	4.0	3.0	1.0	2.0	2.0	6.0	0.0	1.0	1.0	4.0	4.0	0.0	5.0	1.0	1.0	1.0
445219	Reyranella	genus	871.0	679.0	742.0	1186.0	1596.0	43325.0	2072.0	1161.0	3271.0	2336.0	3978.0	1513.0	6944.0	1594.0	1614.0	8201.0	2521.0	1417.0	217765.0	2232.0	1703.0	15664.0	14534.0	2908.0	652.0	7976.0	652.0	1034.0	2030.0	1038.0	898.0	222.0	1688.0	6245.0	966.0	1010.0	2494.0	2316.0	1677.0	1836.0	3974.0	14490.0	3898.0	1574.0	7673.0	441.0	3950.0	3840.0	2400.0	1004.0	968.0	1750.0	7519.0	4956.0	1651.0	76.0	2495.0	4865.0	2087.0	2684.0	250.0	2850.0	723.0	4239.0	648.0	17969.0	1216.0	2192.0	6313.0	28609.0	781.0	3419.0	4301.0	342155.0	9756.0	3687.0	2833.0	4615.0	1262.0	1913.0
445670	Thiohalophilus	genus	1.0	0.0	1.0	0.0	4.0	2.0	0.0	2.0	9.0	2.0	1.0	1.0	6.0	0.0	0.0	10.0	23.0	6.0	0.0	8.0	4.0	26.0	17.0	1.0	1.0	0.0	1.0	4.0	0.0	1.0	4.0	0.0	1.0	3.0	96.0	3.0	4.0	7.0	1.0	15.0	4.0	81.0	0.0	2.0	10.0	4.0	4.0	50.0	7.0	2.0	0.0	2.0	35.0	9.0	1.0	0.0	2.0	17.0	0.0	2.0	1.0	0.0	3.0	5.0	9.0	8.0	3.0	2.0	3.0	7.0	0.0	21.0	1.0	56.0	7.0	2.0	1.0	5.0	4.0	8.0
446680	Eudoraea	genus	0.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	10.0	2.0	2.0	1.0	1.0	0.0	2.0	2.0	12.0	14.0	5.0	0.0	22.0	75.0	5.0	5.0	12.0	0.0	2.0	1.0	2.0	3.0	2.0	1.0	9.0	8.0	336.0	4.0	2.0	0.0	3.0	5.0	10.0	9.0	2.0	0.0	63.0	7.0	2.0	6.0	6.0	0.0	8.0	3.0	6.0	1.0	11.0	0.0	2.0	73.0	1.0	9.0	5.0	3.0	1.0	17.0	59.0	30.0	3.0	6.0	1.0	14.0	3.0	0.0	0.0	4.0	7.0	0.0	1.0	0.0	1.0	2.0
447020	Adlercreutzia	genus	43.0	76.0	426.0	226.0	1143.0	468.0	734.0	230.0	168.0	711.0	400.0	390.0	615.0	610.0	769.0	882.0	327.0	3417.0	1750.0	2260.0	3210.0	301.0	1010.0	7285.0	151.0	237.0	299.0	618.0	1467.0	255.0	642.0	68.0	1539.0	1090.0	111.0	248.0	1265.0	430.0	1513.0	433.0	1148.0	652.0	1082.0	208.0	355.0	51.0	698.0	576.0	1260.0	670.0	429.0	3470.0	466.0	733.0	702.0	7.0	914.0	163.0	2594.0	2285.0	112.0	1252.0	305.0	4182.0	285.0	175.0	2470.0	4184.0	1880.0	1585.0	402.0	516.0	2202.0	1796.0	3070.0	1204.0	451.0	672.0	2377.0	58.0
447237	Frondihabitans	genus	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	2.0	1.0	1.0	7.0	4.0	6.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	5.0	3.0	1.0	1.0	0.0	1.0	0.0	3.0	1.0	6.0	5.0	1.0	2.0	0.0	3.0	1.0	0.0	0.0	2.0	10.0	7.0	1.0	3.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	2.0	3.0	2.0	1.0	57.0	3.0	0.0	4.0	0.0	1.0	0.0	3.0	3.0	0.0	0.0	1.0	2.0	0.0
447467	Simiduia	genus	0.0	0.0	0.0	1.0	2.0	3.0	1.0	0.0	7.0	3.0	0.0	1.0	4.0	3.0	1.0	1.0	9.0	9.0	7.0	4.0	26.0	35.0	4.0	6.0	0.0	0.0	0.0	1.0	3.0	2.0	3.0	1.0	3.0	11.0	18.0	1.0	0.0	1.0	5.0	13.0	7.0	12.0	9.0	0.0	42.0	6.0	1.0	3.0	8.0	1.0	1.0	3.0	15.0	1.0	3.0	0.0	0.0	9.0	2.0	2.0	0.0	3.0	4.0	4.0	4.0	8.0	0.0	2.0	1.0	6.0	2.0	0.0	0.0	21.0	16.0	1.0	0.0	6.0	2.0	7.0
447678	Ekhidna	genus	0.0	1.0	0.0	0.0	4.0	5.0	0.0	5.0	27.0	4.0	1.0	5.0	17.0	1.0	5.0	11.0	19.0	7.0	12.0	8.0	13.0	134.0	5.0	7.0	5.0	2.0	8.0	1.0	2.0	3.0	5.0	1.0	2.0	25.0	223.0	3.0	2.0	2.0	1.0	15.0	9.0	12.0	7.0	2.0	92.0	27.0	2.0	7.0	10.0	5.0	11.0	4.0	46.0	0.0	1.0	1.0	3.0	13.0	2.0	34.0	6.0	2.0	10.0	21.0	66.0	21.0	6.0	9.0	2.0	24.0	2.0	1.0	1.0	13.0	62.0	2.0	9.0	7.0	3.0	6.0
447792	Phytobacter	genus	1.0	0.0	15.0	4.0	4.0	10.0	11.0	6.0	17.0	1.0	5.0	1.0	2.0	11.0	19.0	6.0	7.0	0.0	10.0	9.0	12.0	16.0	4.0	5.0	4.0	1.0	0.0	1.0	6.0	0.0	10.0	0.0	9.0	69.0	0.0	3.0	1.0	10.0	1.0	2.0	13.0	8.0	7.0	12.0	3.0	1.0	27.0	5.0	2.0	7.0	7.0	9.0	29.0	6.0	2.0	3.0	3.0	34.0	3.0	2.0	2.0	6.0	37.0	8.0	3.0	4.0	6.0	26.0	13.0	9.0	8.0	1.0	10.0	2.0	23.0	4.0	13.0	13.0	0.0	11.0
448176	Granulicoccus	genus	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	5.0	3.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
449810	Lutimonas	genus	2.0	2.0	0.0	2.0	3.0	4.0	0.0	7.0	95.0	15.0	1.0	6.0	19.0	5.0	0.0	9.0	7.0	10.0	4.0	7.0	37.0	132.0	19.0	16.0	3.0	0.0	9.0	10.0	3.0	6.0	4.0	7.0	5.0	20.0	165.0	8.0	3.0	9.0	7.0	16.0	7.0	14.0	3.0	1.0	98.0	18.0	2.0	10.0	15.0	5.0	10.0	2.0	31.0	4.0	31.0	0.0	12.0	28.0	3.0	10.0	17.0	3.0	12.0	16.0	332.0	15.0	3.0	2.0	4.0	12.0	1.0	1.0	6.0	29.0	47.0	1.0	16.0	5.0	4.0	18.0
449972	Chelativorans	genus	1.0	0.0	2.0	7.0	17.0	39.0	4.0	4.0	13.0	8.0	4.0	9.0	25.0	15.0	7.0	46.0	14.0	23.0	23.0	17.0	17.0	35.0	13.0	10.0	3.0	1.0	6.0	4.0	34.0	5.0	2.0	1.0	15.0	12.0	7.0	2.0	3.0	4.0	4.0	13.0	16.0	44.0	23.0	1.0	44.0	7.0	4.0	13.0	15.0	7.0	3.0	28.0	34.0	9.0	3.0	0.0	8.0	15.0	8.0	18.0	4.0	3.0	11.0	44.0	17.0	24.0	5.0	5.0	13.0	38.0	1.0	7.0	8.0	21.0	17.0	5.0	10.0	8.0	8.0	2.0
450526	Trichocoleus	genus	0.0	0.0	2.0	0.0	2.0	10.0	4.0	3.0	39.0	4.0	2.0	1.0	15.0	5.0	1.0	15.0	11.0	8.0	14.0	15.0	13.0	69.0	9.0	2.0	2.0	1.0	4.0	2.0	3.0	4.0	5.0	0.0	0.0	12.0	19.0	0.0	1.0	2.0	3.0	10.0	20.0	45.0	7.0	2.0	22.0	7.0	1.0	5.0	15.0	3.0	1.0	15.0	37.0	7.0	6.0	0.0	9.0	6.0	2.0	15.0	0.0	7.0	9.0	15.0	20.0	18.0	1.0	3.0	4.0	34.0	3.0	3.0	4.0	20.0	9.0	0.0	10.0	5.0	2.0	3.0
451373	Rudanella	genus	2.0	0.0	2.0	0.0	3.0	0.0	0.0	3.0	12.0	4.0	1.0	13.0	2.0	1.0	1.0	5.0	1.0	3.0	59.0	0.0	8.0	71.0	7.0	1.0	3.0	0.0	4.0	3.0	2.0	0.0	62.0	4.0	4.0	12.0	21.0	0.0	1.0	1.0	3.0	4.0	4.0	16.0	5.0	0.0	67.0	13.0	1.0	4.0	10.0	2.0	13.0	6.0	10.0	3.0	2.0	0.0	3.0	9.0	4.0	17.0	1.0	2.0	3.0	24.0	73.0	35.0	4.0	3.0	0.0	18.0	0.0	1.0	1.0	24.0	14.0	1.0	3.0	1.0	1.0	1.0
451512	Mangrovibacter	genus	1.0	0.0	15.0	3.0	9.0	2.0	11.0	0.0	7.0	16.0	1.0	1.0	0.0	2.0	5.0	11.0	1.0	0.0	1.0	8.0	3.0	124.0	15.0	2.0	1.0	0.0	0.0	1.0	6.0	2.0	0.0	1.0	0.0	242.0	4.0	1.0	1.0	6.0	0.0	21.0	2.0	5.0	6.0	5.0	6.0	0.0	38.0	2.0	1.0	6.0	3.0	2.0	68.0	6.0	0.0	1.0	2.0	29.0	0.0	1.0	1.0	4.0	12.0	5.0	1.0	3.0	2.0	12.0	26.0	13.0	8.0	2.0	17.0	0.0	28.0	0.0	2.0	3.0	1.0	6.0
453849	Henriciella	genus	3.0	1.0	1.0	10.0	1.0	13.0	5.0	10.0	20.0	9.0	11.0	21.0	7.0	2.0	7.0	12.0	13.0	18.0	8.0	9.0	32.0	94.0	33.0	14.0	3.0	1.0	2.0	2.0	5.0	2.0	7.0	0.0	4.0	9.0	24.0	5.0	8.0	2.0	1.0	7.0	14.0	19.0	23.0	1.0	369.0	17.0	3.0	8.0	19.0	3.0	8.0	18.0	19.0	2.0	5.0	0.0	7.0	15.0	5.0	5.0	1.0	7.0	7.0	18.0	14.0	325.0	7.0	7.0	2.0	218.0	0.0	6.0	4.0	33.0	11.0	2.0	5.0	4.0	5.0	5.0
453850	Joostella	genus	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	7.0	6.0	4.0	1.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	12.0	6.0	0.0	0.0	2.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	16.0	2.0	2.0	3.0	0.0	3.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	1.0	0.0	2.0
454159	Kiloniella	genus	0.0	2.0	0.0	6.0	3.0	12.0	3.0	11.0	39.0	10.0	3.0	4.0	13.0	0.0	8.0	47.0	6.0	20.0	12.0	13.0	31.0	76.0	11.0	32.0	0.0	5.0	3.0	8.0	6.0	4.0	5.0	2.0	15.0	23.0	30.0	11.0	10.0	14.0	10.0	11.0	12.0	20.0	30.0	3.0	51.0	9.0	5.0	17.0	23.0	18.0	15.0	25.0	25.0	6.0	6.0	0.0	19.0	14.0	9.0	12.0	2.0	9.0	8.0	11.0	27.0	14.0	4.0	4.0	11.0	63.0	1.0	7.0	8.0	31.0	30.0	6.0	16.0	16.0	8.0	5.0
455076	Rhodocytophaga	genus	2.0	1.0	0.0	2.0	6.0	10.0	0.0	2.0	40.0	21.0	4.0	7.0	12.0	0.0	2.0	8.0	5.0	10.0	10.0	4.0	22.0	176.0	19.0	9.0	5.0	1.0	4.0	0.0	6.0	4.0	7.0	1.0	5.0	16.0	88.0	6.0	1.0	2.0	5.0	9.0	7.0	30.0	34.0	2.0	84.0	13.0	3.0	8.0	11.0	2.0	8.0	7.0	22.0	0.0	2.0	0.0	128.0	12.0	13.0	24.0	0.0	6.0	8.0	22.0	319.0	33.0	4.0	5.0	4.0	41.0	0.0	2.0	2.0	18.0	30.0	1.0	7.0	5.0	8.0	2.0
455358	Balneola	genus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	7.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	7.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0
