taxonomy_id	name	rank	TCD.1_ERR1713393_db6.diamond	SVK.9_ERR1713389_db6.diamond	SGP.52_ERR1713387_db6.diamond	SRB.37_ERR1713388_db6.diamond	SVN.38_ERR1713390_db6.diamond	TUR.46_ERR1713395_db6.diamond	SWE.41a_ERR1713392_db6.diamond	TZA.15_ERR1713396_db6.diamond	SWE.41_ERR1713391_db6.diamond	TGO.44_ERR1713394_db6.diamond
285107	Thioclava	genus	0	5	24	14	11	9	16	18	50	22
1736378	Aurantimonas sp. Leaf443	species	0	5	0	0	0	1	0	4	5	10
2885154	Desulfosporosinus shakirovi	species	0	14	5	6	25	0	8	7	23	33
1920113	Aeromonas sp. ASNIH8	species	0	2	1	1	1	3	1	11	0	0
279359	Christiangramia echinicola	species	0	1	6	2	6	5	3	0	3	30
489	Neisseria polysaccharea	species	0	3	23	4	0	0	7	15	9	0
2903120	Pinibacter	genus	0	12	29	5	17	6	13	14	20	92
262004	Winogradskyella thalassocola	species	0	13	11	3	14	8	5	7	13	11
712213	Capnocytophaga sp. oral taxon 332	species	0	7	9	23	1	0	3	134	10	9
2916837	Lysobacter sp. M15	species	0	6	7	8	21	4	21	5	16	4
3403073	Endozoicomonas sp. ALB091	species	0	4	0	0	5	0	0	1	2	0
392717	Brumimicrobium mesophilum	species	0	15	33	2	106	26	24	18	45	370
3439547	Psychromonas sp. PT13	species	0	2	26	1	9	0	2	7	4	14
2815603	Synechococcus sp. CCY 0621	species	0	2	1	0	3	1	3	4	0	4
659017	Shinella daejeonensis	species	0	10	2	6	16	3	4	0	12	1
2050894	Sphingobacterium sp. HMA12	species	0	2	2	0	2	1	1	3	2	4
34070	Pseudoduganella chitinolytica	species	0	12	1	2	1	1	5	31	7	21
1964208	Parerythrobacter lutipelagi	species	0	3	0	11	5	7	3	1	6	1
1620405	Kordia zhangzhouensis	species	0	4	9	2	21	6	2	3	7	153
475254	Pedobacter borealis	species	0	5	24	6	14	8	10	19	8	54
3031629	Paraburkholderia sp. RL17-373-BIF-A	species	0	1	0	1	0	3	1	0	2	4
2049295	Nocardioides immobilis	species	0	4	7	2	10	2	2	4	15	2
2610880	Bifidobacterium canis	species	0	4	0	4	6	0	1	10	1	2
1839709	Pseudomonas ovata	species	0	4	1	1	2	2	1	0	6	4
2703884	Rouxiella aceris	species	0	7	4	1	0	6	5	36	14	2
2800421	Oceaniferula flava	species	0	14	36	5	16	8	4	6	23	34
2603222	Paenibacillus sp. N3.4	species	0	2	3	1	8	0	2	5	14	37
3061289	Plebeiibacterium	genus	0	6	11	7	22	2	2	24	22	185
3127470	Bernardetia sp. MNP-M8	species	0	9	10	6	17	0	7	40	37	636
2774843	Enterococcus sp. DIV0098	species	0	5	4	4	28	0	2	4	24	3
2605944	unclassified Hwanghaeella	no rank	0	1	7	2	4	2	2	3	7	6
2498711	Cerasibacillus sp.	species	0	2	0	0	1	0	0	2	5	3
3059035	Bifidobacterium fermentum	species	0	1	0	0	0	0	0	2	0	0
3053498	Variovorax sp. J2L1-78	species	0	16	5	5	20	42	37	8	36	1
557555	Cohnella xylanilytica	species	0	11	16	4	13	1	2	13	14	10
2638182	unclassified Acetobacterium	no rank	0	22	4	33	184	3	5	8	113	54
3155598	Nocardioides sp. NPDC006273	species	0	1	0	0	3	1	0	6	1	0
2530200	Flagellimonas alvinocaridis	species	0	1	3	1	3	0	0	2	2	3
1649266	Pontibacter mucosus	species	0	3	11	2	13	1	9	12	18	36
1871186	Herbiconiux sp.	species	0	9	6	11	23	5	12	4	16	8
2712221	Acinetobacter sp. GFQ9D191M	species	0	2	0	1	0	0	0	2	0	0
2546230	Geitlerinema sp. P-1104	species	0	3	2	0	0	0	4	1	1	3
1214604	Tumebacillus algifaecis	species	0	1	2	1	11	0	1	11	3	4
1042378	Oceanicola sp. S124	species	0	2	2	5	0	1	0	4	2	4
2697366	Sneathiella sp. P13V-1	species	0	1	4	0	0	2	2	3	4	11
3019890	Microbacterium sp. nov. GSS16	species	0	1	1	0	3	5	3	0	3	0
2804634	Flavobacterium sp. DSR3-2	species	0	5	8	16	17	86	105	13	29	11
3023713	Marinicella sp. W31	species	0	7	17	5	14	0	2	10	23	11
2596896	Bacillus sp. ISTL8	species	0	2	0	0	6	0	1	0	4	0
2802296	unclassified Nitratidesulfovibrio	no rank	0	32	15	2	4	0	5	56	28	22
3392636	Paenalcaligenes sp. Me131	species	0	6	3	0	11	3	0	1	4	27
554949	Thermaerobacter composti	species	0	6	11	4	28	2	2	7	2	2
1434937	Chitinimonas prasina	species	0	5	4	1	0	1	4	8	4	4
2800819	Pseudonocardia humida	species	0	8	2	3	1	0	3	2	5	2
2904248	Pseudohongiella sp. O18	species	0	2	0	1	0	0	2	0	1	7
2646250	unclassified Saccharopolyspora	no rank	0	1	1	0	2	0	1	0	2	0
1472418	Falsirhodobacter sp. alg1	species	0	2	0	2	1	0	3	0	2	5
1917878	Prevotella ihumii	species	0	13	4	9	15	0	9	116	8	54
3406343	Streptomyces sp. MAR4 CNX-425	species	0	2	0	0	0	0	1	0	3	1
2937441	Ideonella oryzae	species	0	9	15	3	2	9	7	19	12	5
2972761	Bacteroides sp. BFG-257	species	0	2	0	0	0	0	0	4	2	9
270914	Myroides pelagicus	species	0	9	6	16	15	22	11	18	12	36
2066486	Iodidimonas	genus	0	1	7	1	3	1	4	1	4	13
3395319	Psychrobium sp. nBUS_13	species	0	1	1	1	14	0	5	2	5	9
1321365	Tistlia consotensis	species	0	12	40	4	10	1	15	8	24	35
3252645	Nitratireductor sp. GCM10026969	species	0	3	2	0	2	3	1	2	1	1
2921661	Paenibacillus sp. FSL R5-0876	species	0	1	0	0	1	0	0	1	2	0
406547	Rubripirellula obstinata	species	0	7	42	4	13	1	5	7	21	26
56455	Xanthomonas hyacinthi	species	0	10	9	14	5	11	23	10	27	4
2798844	Microcoleus sp. PH2017_34_RAT_O_A	species	0	2	0	0	0	0	0	0	0	0
3143131	Paracoccus sp. SSK6	species	0	6	9	5	10	2	6	8	20	3
2904246	Fulvivirga ligni	species	0	9	19	5	42	3	3	15	12	123
266808	Thalassobacter	genus	0	2	0	0	4	0	0	0	0	17
46176	Nonomuraea polychroma	species	0	2	2	0	1	0	2	2	2	1
3068316	Sphingomonas sp. DG1-23	species	0	10	7	5	2	2	4	1	1	5
36832	Lacrimispora aerotolerans	species	0	12	3	8	11	2	5	9	15	21
2662432	Alistipes sp. dk3620	species	0	5	0	1	0	0	1	2	6	0
630514	Paramicrobacterium agarici	species	0	1	1	3	3	1	2	3	8	1
3024837	Erythrobacter sp. Dej080120_24	species	0	2	1	0	1	0	0	2	3	19
1658616	Lentisphaera profundi	species	0	15	49	4	21	2	5	33	22	63
3453946	Leifsonia sp. 22587	species	0	1	0	1	2	1	2	0	1	0
400770	Devosia ginsengisoli	species	0	20	2	4	24	6	20	9	30	88
2047741	Rhodosalinus sp.	species	0	1	1	2	2	1	2	3	2	1
1723384	Fenollaria timonensis	species	0	15	10	5	18	1	8	3	21	9
2937377	Methylobacterium sp. GC_Met_1	species	0	1	0	0	0	0	0	0	0	0
74385	Gracilibacillus	genus	0	11	16	6	72	3	10	15	31	83
59512	Planktothrix rubescens	species	0	1	1	2	4	3	5	4	3	0
2509459	Xylanimonas allomyrinae	species	0	2	0	2	2	2	1	4	7	0
2983762	Actinotalea sp. M2MS4P-6	species	0	5	24	17	14	2	15	19	50	6
1259464	Arcticibacter pallidicorallinus	species	0	3	5	5	10	40	5	9	10	46
1915314	Thioclava sp. DLFJ5-1	species	0	3	1	2	5	0	3	3	0	1
159270	uncultured Kingella sp.	species	0	4	4	2	3	2	0	2	2	0
2803858	Nocardioides faecalis	species	0	4	4	2	14	0	4	0	10	9
2926400	Sphingobium sp. BYY-5	species	0	5	4	7	0	1	3	1	4	54
1848729	Pseudomonas sp. MYb185	species	0	6	2	2	4	9	2	21	4	4
2797527	Pseudomonas sp. MF6747	species	0	1	0	0	0	14	1	0	0	0
2622970	unclassified Gemmata	no rank	0	1	6	0	0	0	0	1	1	0
2305439	Microbacterium sp. K36	species	0	2	0	1	0	0	1	0	0	0
2109933	Alsobacter soli	species	0	6	8	3	4	1	2	3	47	11
776	Coxiella	genus	0	1	7	0	8	1	3	1	7	0
2853805	Enterovibrio paralichthyis	species	0	4	1	2	4	2	0	2	3	0
1215918	Echinimonas agarilytica	species	0	2	3	1	3	2	0	16	2	4
1891669	Candidatus Neptunichlamydia	genus	0	4	47	2	22	0	15	2	34	10
1777139	Caballeronia calidae	species	0	3	2	0	6	3	3	10	15	14
2909249	Erythrobacter aurantius	species	0	1	2	2	9	4	1	0	3	224
155976	Actinokineospora auranticolor	species	0	1	2	0	0	0	0	0	5	1
3041164	Citrobacter sp. T1.2D-1	species	0	1	0	0	0	0	0	1	2	0
1736483	Microbacterium sp. Root180	species	0	1	1	0	3	0	3	2	5	0
1273442	Mycobacterium bourgelatii	species	0	1	4	0	1	1	3	3	2	1
2662198	Pseudomonas sp. FSL R10-2172	species	0	8	3	10	11	68	6	5	11	12
1941346	Pseudomonas sp. VI4.1	species	0	4	0	0	1	56	1	0	5	1
2796143	Alicyclobacillus sp. ALC3	species	0	4	18	1	33	0	2	6	5	5
3346514	Streptomyces sp. NPDC058469	species	0	4	0	0	2	0	1	0	1	0
3390572	Luteibacter sp. NPDC031894	species	0	5	0	6	3	3	18	3	4	3
2135659	Sphingomonas sp. PP-CE-3A-406	species	0	6	1	2	0	1	0	0	2	0
344165	Microbacterium pumilum	species	0	8	2	5	10	14	4	4	10	9
1927960	Dyella psychrodurans	species	0	3	10	4	2	0	6	2	13	1
3056386	Labilibaculum sp. K2S	species	0	13	17	3	4	5	7	13	9	217
1896210	Fibrobacter sp. UWH4	species	0	14	0	3	8	30	2	6	4	5
1804663	Haematospirillum	genus	0	6	5	6	5	2	6	15	9	78
2292968	Blautia sp. AF34-10	species	0	11	1	18	31	0	13	11	24	1
39956	Methylobacterium mesophilicum	species	0	8	4	0	2	0	1	4	2	3
1736229	Devosia sp. Leaf64	species	0	2	1	0	0	0	0	0	4	0
3364347	Nonomuraea sp. NPDC048826	species	0	2	0	0	0	0	0	0	2	0
60442	Moraxella equi	species	0	2	9	6	4	0	48	285	3	2
1821	Nocardia sp.	species	0	2	1	0	1	0	2	0	1	0
2775282	Sphingomonas sp. CFBP 8760	species	0	14	2	4	0	0	2	0	3	3
1123755	Yoonia litorea	species	0	1	0	2	0	0	1	1	1	0
2490941	Devosia equisanguinis	species	0	5	2	0	6	8	1	1	13	1
3141542	Mucilaginibacter sp. CSA2-8R	species	0	4	1	2	4	1	1	6	2	23
2986949	Jiella pelagia	species	0	6	1	0	1	2	3	2	7	6
2351	Flexistipes	genus	0	6	20	0	36	3	6	12	8	65
552061	Sediminimonas qiaohouensis	species	0	1	1	3	1	0	2	0	3	2
96941	Methylobacter psychrophilus	species	0	11	74	4	8	8	14	12	17	29
3115293	Nanhaiella sioensis	species	0	1	0	0	16	0	2	4	3	4
1312364	Brevundimonas albigilva	species	0	21	8	15	23	5	3	1	15	26
1608422	Henriciella algicola	species	0	1	0	0	0	1	0	1	0	1
1736594	Sphingomonas sp. Root710	species	0	7	11	6	10	3	7	6	29	2
1739251	Fusobacterium sp. HMSC073F01	species	0	6	0	1	9	4	9	3	12	3
1642288	uncultured Zhongshania sp.	species	0	7	1	0	2	0	3	3	3	0
3342640	Roseomonas sp. CCTCC AB2023176	species	0	10	21	0	7	3	2	8	13	28
2918528	Halopseudomonas maritima	species	0	14	12	15	9	10	11	18	23	3
1736362	Cellulomonas sp. Leaf395	species	0	1	2	2	5	0	1	0	3	1
158892	Sinorhizobium kummerowiae	species	0	1	0	1	0	1	3	0	1	1
2575443	Nostoc sp. PA-18-2419	species	0	1	2	3	3	1	1	0	0	0
3237707	Sulfitobacter sp. PS-8MA	species	0	2	0	1	0	0	0	1	0	2
2969249	Paenibacillus soyae	species	0	3	3	0	3	1	2	4	2	14
3110254	Leptothoe sp. PORK10 BA2	species	0	1	3	0	4	2	3	3	3	0
2783830	Pseudoclavibacter sp. VKM Ac-2888	species	0	1	0	8	4	0	0	1	1	0
1740	Thermodesulfobacterium	genus	0	9	67	4	53	1	9	20	14	406
2819237	Roseivirga sp. E12	species	0	3	12	0	7	0	1	1	13	104
2661628	Bifidobacterium platyrrhinorum	species	0	1	1	0	1	0	1	2	1	0
2508707	Sulfurimonas indica	species	0	1	0	0	2	0	1	1	4	5
1852016	Algoriphagus aestuariicola	species	0	5	5	11	6	28	3	5	7	139
2994035	Sellimonas catena	species	0	13	1	16	28	0	11	17	30	45
1500506	Halopolyspora algeriensis	species	0	4	1	0	1	0	1	2	5	0
1870984	Anaerococcus mediterraneensis	species	0	4	2	3	12	1	2	9	13	18
1920123	Sphingomonas sp. S-NIH.Pt1_0416	species	0	3	2	0	0	0	4	1	5	0
1253	Pediococcus	genus	0	14	20	39	114	3	77	68	42	37
2914162	Enterocloster sp. OA11	species	0	3	0	0	0	0	0	1	0	0
377315	Mariprofundus	genus	0	10	24	4	7	6	4	7	10	13
945692	Gordonia neofelifaecis	species	0	2	0	1	0	0	1	4	9	2
2614442	Pseudomonas sp. LPB0260	species	0	2	0	0	1	9	2	2	1	1
2824764	Mesorhizobium sp. GbtcB19	species	0	4	0	0	3	0	0	7	2	2
2609562	Kineococcus rubinsiae	species	0	3	0	0	3	0	4	0	4	0
3400921	Larkinella sp. VNQ87	species	0	1	10	1	15	4	4	6	13	42
1736517	Massilia sp. Root335	species	0	8	2	0	9	4	5	7	6	9
2711156	Rhizorhabdus phycosphaerae	species	0	3	3	4	2	0	4	1	4	10
31984	Heliobacteriaceae	family	0	24	55	6	144	3	10	15	40	55
3143183	Sphingomonas sp. T9W2	species	0	5	3	1	8	0	7	3	3	0
1920516	Actinocrinis sp.	species	0	2	15	2	17	0	5	4	44	8
1344585	Winogradskyella psychrotolerans	species	0	4	5	2	7	6	15	6	6	30
2851959	Chloracidobacterium aggregatum	species	0	7	31	6	11	0	12	30	26	6
911092	Caldanaerobacter subterraneus	species	0	8	15	5	447	0	6	11	28	28
2728847	Chryseobacterium antibioticum	species	0	6	5	13	24	23	26	40	13	18
1940285	Sedimenticola sp.	species	0	9	19	1	9	0	1	11	11	23
435913	Fodinicola	genus	0	3	1	0	4	0	2	0	2	2
1673725	Peptoniphilus lacydonensis	species	0	3	3	4	2	0	2	5	2	6
3364204	Microbacterium sp. NPDC090007	species	0	3	0	1	0	1	3	2	2	0
2056839	Chryseobacterium sp. HMWF001	species	0	10	7	2	9	10	16	20	16	0
1736251	Methylobacterium sp. Leaf99	species	0	4	0	0	2	1	0	0	0	2
1736604	Pseudomonas sp. Root9	species	0	13	1	3	8	17	11	1	921	5
1763531	Confluentibacter	genus	0	6	35	4	11	7	5	14	34	260
417127	Zunongwangia	genus	0	3	15	1	10	17	6	13	12	77
443156	Pedococcus dokdonensis	species	0	2	0	1	2	3	1	2	4	1
1566228	Pseudomonas sp. NFPP24	species	0	2	0	0	0	0	1	0	0	5
1720253	Pontibacter cellulosilyticus	species	0	1	7	0	2	0	3	4	9	20
2518370	Nocardioides euryhalodurans	species	0	4	3	4	3	0	1	4	8	2
3237298	Sulfurospirillum sp. hDNRA2	species	0	11	9	4	4	4	15	15	10	397
2723089	Mucilaginibacter sp. E4BP6	species	0	8	5	1	9	2	0	5	5	123
407035	Salinicoccus halodurans	species	0	1	1	0	0	0	3	0	0	13
2059672	Chromobacterium sp. ATCC 53434	species	0	6	1	0	2	0	1	21	1	1
1761907	Thermoactinomyces sp. DSM 45891	species	0	3	0	0	3	0	1	0	1	4
344164	Microbacterium deminutum	species	0	1	0	1	3	9	1	1	7	3
2909586	Rubinisphaera margarita	species	0	3	42	6	19	2	9	14	25	20
2819126	Bacillus sp. ISL-40	species	0	1	0	0	0	0	0	0	0	0
454144	Persicirhabdus sediminis	species	0	27	46	4	37	8	4	35	41	61
2641805	unclassified Frigidibacter	no rank	0	25	62	29	61	3	127	15	129	7
2810347	Paenibacillus tianjinensis	species	0	4	5	11	17	1	0	3	8	8
3242487	Fibrella aquatica	species	0	5	4	3	8	2	7	7	13	31
2580568	Pseudomonas sp. 9.1(2019)	species	0	1	0	3	1	10	0	1	1	0
54915	Brevibacillus reuszeri	species	0	7	8	1	20	2	4	8	9	58
2510955	Exiguobacterium sp. SH3S1	species	0	1	0	2	0	0	0	3	1	6
1914230	Aliidongia sp.	species	0	12	34	2	7	2	11	16	25	12
2488791	Gulosibacter macacae	species	0	13	6	3	16	5	16	49	38	38
2419771	Gryllotalpicola protaetiae	species	0	3	1	2	3	1	5	3	12	1
2320199	Abyssibacter	genus	0	3	27	1	1	3	0	5	11	10
1855610	Polynucleobacter sp. MWH-UH19D	species	0	1	6	0	1	0	0	2	0	9
2622855	unclassified Mangrovimonas	no rank	0	1	0	0	3	2	0	0	3	3
70799	Nodularia spumigena	species	0	21	95	108	220	5	43	16	387	25
431308	uncultured Maribacter sp.	species	0	15	24	14	35	231	32	22	44	318
1130046	Oceanivirga miroungae	species	0	8	3	24	33	2	9	13	39	21
321982	Pseudoduganella dura	species	0	18	6	7	11	21	4	11	15	1
1969563	Eubacterium sp. LMAG:50	species	0	2	0	3	5	0	2	2	3	5
272161	Arthrobacter stackebrandtii	species	0	5	0	0	4	6	62	4	7	0
3133159	Megasphaera intestinihominis	species	0	6	17	4	1	0	5	116	1	0
2591008	Exilibacterium tricleocarpae	species	0	6	33	5	6	5	6	9	22	55
1288636	Ornithinimicrobium flavum	species	0	3	2	16	7	1	1	155	25	1
2528009	Pirellulimonas nuda	species	0	15	96	12	49	1	14	8	59	24
2584622	Akkermansia sp. BIOML-A66	species	0	3	3	8	14	0	3	4	15	1
200667	Flammeovirgaceae	family	0	21	86	11	63	12	13	48	27	278
3073814	Paracoccus aurantius	species	0	5	2	4	10	3	4	3	15	4
2817731	Pseudotabrizicola sp. 4114	species	0	9	0	8	16	5	22	4	30	15
1781211	Sulfuriferula thiophila	species	0	5	10	4	2	2	14	19	35	7
2969757	Agrococcus sp. HG114	species	0	1	0	1	8	0	2	3	2	2
2054628	Alteraurantiacibacter palmitatis	species	0	7	3	4	4	3	4	5	4	66
1855324	Cellulomonas sp. KH9	species	0	6	1	0	0	0	4	9	4	3
429727	Devosia chinhatensis	species	0	6	1	1	4	0	2	0	8	0
1268785	uncultured Butyricimonas sp.	species	0	14	9	5	11	2	11	18	11	35
1258	Peptoniphilus asaccharolyticus	species	0	4	2	11	30	0	5	15	19	22
3031634	Paraburkholderia sp. RL18-101-BIB-B	species	0	4	1	0	0	3	9	4	2	0
3053612	Arenibacter sp. M-2	species	0	2	2	5	9	7	2	2	5	8
3424193	Janthinobacterium sp. RB2R34	species	0	6	0	11	5	227	6	1	57	2
3390723	Uniformispora flossi	species	0	1	0	0	0	1	1	2	5	1
1422	Geobacillus stearothermophilus	species	0	5	8	1	96	0	2	15	9	9
1174501	Paenibacillus typhae	species	0	4	2	1	6	0	0	1	5	4
244734	Bradyrhizobium betae	species	0	3	4	0	1	0	3	1	4	1
3040348	Aequorivita marisscotiae	species	0	1	0	0	0	0	0	0	2	1
459274	uncultured Salinibacterium sp.	species	0	6	5	1	34	4	9	9	6	4
1768758	Chryseobacterium sp. CCH4-E10	species	0	10	7	6	5	40	30	25	30	4
3241294	Leisingera sp. XS_AS12	species	0	2	1	0	5	0	0	2	6	3
665126	Prosthecodimorpha hirschii	species	0	7	81	4	6	2	8	11	50	7
1928	Streptomyces rochei	species	0	4	1	8	6	0	2	9	1	4
445960	Chryseobacterium jejuense	species	0	9	23	20	8	23	25	51	17	17
2185275	Lawsonibacter sp.	species	0	1	2	2	6	0	8	15	12	2
375674	Paraferrimonas sedimenticola	species	0	3	7	1	1	4	3	8	0	7
1526575	Psychroflexus planctonicus	species	0	2	5	6	17	12	6	16	19	125
2903901	Phenylobacterium sp. LH3H17	species	0	10	8	5	4	6	4	1	12	146
2596914	Novosphingobium sp. NBM11	species	0	9	16	2	4	1	5	3	16	7
2135619	Arenibacter sp. ARW7G5Y1	species	0	3	5	0	3	11	4	3	16	41
2633855	unclassified Chloroflexus	no rank	0	2	41	2	32	2	9	5	41	24
3003685	Granulicatella sp. 20925_1_45	species	0	1	1	1	5	0	1	0	3	1
3031819	Robertmurraya sp. DFI.2.37	species	0	1	3	1	3	0	2	3	12	6
37636	Thermus scotoductus	species	0	4	3	1	8	1	5	504	2	14
3456953	Bacillus sp. FH	species	0	1	0	0	0	0	0	0	1	0
1813601	Pseudoroseicyclus	genus	0	1	0	0	0	0	0	1	1	8
3037261	Flavobacterium aerium	species	0	23	22	4	15	269	31	14	14	165
2497989	Candidatus Ornithobacterium hominis	species	0	16	104	94	27	79	47	165	45	260
2315858	Neochlamydia sp. AcF84	species	0	1	2	0	1	0	0	1	3	2
378209	uncultured Georgenia sp.	species	0	3	0	2	5	0	3	4	5	9
200475	Brumimicrobium glaciale	species	0	16	43	11	73	123	16	24	57	316
2015557	Flavobacterium sp. BFFFF1	species	0	4	4	13	4	99	20	5	17	1
3092662	Terrihabitans rhizophilus	species	0	10	5	0	4	0	5	0	7	3
3044211	Pinibacter soli	species	0	8	33	9	23	7	17	21	23	39
1638	Listeria ivanovii	species	0	2	1	0	3	0	4	2	5	12
2936269	Pseudomonas sp. BGr12	species	0	6	0	3	3	0	3	0	2	1
1288027	Arcticibacter svalbardensis	species	0	1	5	2	6	8	3	6	45	83
2799499	Antrihabitans stalagmiti	species	0	6	5	2	8	1	1	7	15	3
2782163	Candidatus Xianfuyuplasma coldseepsis	species	0	6	10	9	44	4	10	17	68	6387
2724165	Providencia sp. JUb39	species	0	3	0	0	0	1	0	0	0	0
1280390	Gorillibacterium massiliense	species	0	7	6	11	22	0	7	11	26	26
3415223	Aminirod propionatiphilus	species	0	19	36	4	34	4	5	17	27	315
2135462	Chitinophaga sp. S165	species	0	7	4	7	6	0	4	7	16	41
200670	Crenothrix	genus	0	4	7	3	5	1	5	9	46	2
3134138	Tepidibacter sp. Z1-5	species	0	4	2	6	29	1	2	7	8	39
245187	Loktanella fryxellensis	species	0	3	2	4	7	3	8	0	11	9
3240274	Phaeovulum sp. W22_SRMD_FR3	species	0	5	4	13	17	7	30	5	32	13
1745966	Pontibacter rugosus	species	0	4	6	0	7	1	5	6	10	240
3240027	Saccharopolyspora sp. CA-218241	species	0	1	0	0	0	0	0	0	0	0
39669	Methanosalsum zhilinae	species	0	2	22	1	2	2	3	4	6	32
2802175	Bacillus sp. NTK071	species	0	5	4	1	1	0	5	3	5	2
2259672	Candidatus Nitrosotenuis sp. DW1	species	0	6	2	0	1	0	1	2	7	0
1892845	Hyphomicrobium sp. CS1GBMeth3	species	0	2	9	4	76	2	4	5	30	5
1520813	Paracoccus sp. SM22M-07	species	0	7	2	2	3	0	0	6	5	1
304901	Actinospica robiniae	species	0	2	2	1	0	0	1	3	4	15
3346137	Kocuria sp. NPDC057446	species	0	1	2	0	0	0	1	1	0	0
46429	Sphingobium chlorophenolicum	species	0	8	18	10	8	3	14	3	20	18
3122072	Agrobacterium sp. CCNWLW32	species	0	5	0	2	1	0	0	4	7	0
1241978	Chryseobacterium bernardetii	species	0	10	13	7	17	28	34	36	23	7
2823362	Aeromonas sp. MrichA-1	species	0	2	1	0	8	1	0	7	3	3
1313115	Magnetovibrio	genus	0	2	3	3	1	1	2	6	6	3
1946426	Dysgonomonas sp. UBA7630	species	0	3	0	0	0	0	1	3	4	0
1536648	Dehalogenimonas etheniformans	species	0	5	62	0	11	1	4	4	19	21
2676234	Stakelama portus	species	0	6	10	24	3	0	2	4	0	4
3364297	Neobacillus sp. NPDC093182	species	0	4	0	2	5	1	0	1	2	2
3088168	Chroococcidiopsis sp.	species	0	47	6	24	9	0	8	10	8	2
1866326	Hyphococcus flavus	species	0	3	5	1	1	0	0	1	2	2
1867956	Rhizobium oryziradicis	species	0	1	0	1	1	0	0	3	2	2
1397477	Martelella mangrovi	species	0	1	1	0	6	0	0	2	3	1
380749	Hydrogenobaculum sp. Y04AAS1	species	0	1	1	4	5	1	3	0	1	1
121163	Schaalia suimastitidis	species	0	6	4	10	13	3	12	21	16	0
254357	Roseisalinus antarcticus	species	0	3	7	2	12	1	5	6	7	7
1435644	Mucilaginibacter sp. UR6-11	species	0	7	10	0	9	1	6	2	6	17
1465490	Parafilimonas terrae	species	0	12	36	10	37	58	29	20	67	60
36819	Amycolatopsis azurea	species	0	1	0	0	0	0	1	2	0	1
3043850	Pseudomonas sp. OTU5201	species	0	1	0	1	0	0	0	0	2	1
388278	Photobacterium lutimaris	species	0	5	0	4	0	4	0	1	1	1
438856	Methylomarinovum caldicuralii	species	0	4	8	1	19	0	2	3	6	31
2906497	Paractinoplanes hotanensis	species	0	1	5	1	1	2	0	1	5	3
1890668	Pseudomonas sp. JV245A	species	0	1	0	0	0	5	0	0	1	0
119044	Filomicrobium	genus	0	9	46	9	10	0	9	8	116	7
2961894	Ectobacillus ponti	species	0	2	0	1	4	0	1	3	4	4
1475481	Mizugakiibacter sediminis	species	0	9	179	7	26	3	29	22	40	12
1217274	Asticcacaulis solisilvae	species	0	4	6	7	6	0	6	8	14	10
931531	Tunicatimonas pelagia	species	0	8	33	5	12	5	2	14	24	109
1775705	Frigidibacter	genus	0	7	10	14	26	20	17	8	42	8
2976332	Campylobacter sp. MG1	species	0	3	0	2	0	0	1	2	3	27
888997	Calothrix rhizosoleniae	species	0	4	7	0	6	1	1	1	3	3
1293	Staphylococcus gallinarum	species	0	7	1	6	5	0	4	7	2	2
2807617	Jannaschia sp. Os4	species	0	1	2	2	2	0	0	0	8	1
3129231	Actinomycetospora aeridis	species	0	3	2	0	1	2	0	3	3	6
2975690	Streptomyces sp. NBC_00249	species	0	1	0	0	0	0	0	0	1	0
2627009	unclassified Nannocystis	no rank	0	3	11	0	6	1	3	5	4	3
2992140	Bradyrhizobium barranii	species	0	3	2	3	6	0	1	5	13	5
3135238	Sphingobium sp. LMA1-1-1.1	species	0	1	4	2	5	2	2	1	2	3
1358440	Lutibaculum baratangense	species	0	2	6	3	5	0	4	5	7	24
2304576	Pseudoflavonifractor sp. 60	species	0	13	24	30	83	1	36	100	80	43
2800328	Chryseobacterium paridis	species	0	2	13	11	3	12	16	41	6	6
1907654	Collinsella bouchesdurhonensis	species	0	14	12	67	93	3	31	63	109	11
3398732	Flavobacterium sp. ZB4R12	species	0	11	5	22	19	52	53	8	42	18
2675325	Bifidobacterium erythrocebi	species	0	2	0	4	7	3	6	4	17	1
2518972	Halomonas sp. EAR18	species	0	1	2	0	1	0	0	2	1	0
1365108	Burkholderia sp. A9	species	0	1	0	0	0	0	0	0	1	0
3395262	Rouxiella sp. Mn2063	species	0	2	1	1	1	3	1	3	4	4
1473156	Litoribrevibacter albus	species	0	2	3	0	4	0	1	4	3	8
524884	Saccharopolyspora rosea	species	0	1	1	0	1	0	1	4	2	0
3110322	Pseudocalidococcus azoricus	species	0	1	4	0	1	0	0	2	0	8
2293141	Roseburia sp. OM04-10AA	species	0	2	0	4	3	0	2	2	4	0
1955422	Massilia sp. KIM	species	0	10	6	3	5	5	3	3	12	10
1737446	Chitinibacter fontanus	species	0	7	5	3	20	3	4	6	21	43
3231893	Nocardioides imazamoxiresistens	species	0	1	0	0	2	2	0	2	1	1
203693	Nitrospiria	class	0	4	78	1	48	4	5	11	31	3
667306	Aciditerrimonas ferrireducens	species	0	7	25	3	20	6	9	4	120	8
1736562	Phycicoccus sp. Root563	species	0	2	0	0	2	1	0	0	2	0
1944633	Ornithinibacillus massiliensis	species	0	7	0	7	15	1	0	1	4	1
2024197	Bacteroides cutis	species	0	7	0	5	3	0	9	22	2	31
2754725	Corynebacterium incognita	species	0	1	0	2	6	0	1	2	4	0
