taxonomy_id	name	rank	NLD.43_ERR1713379_db6.diamond	MYS.54_ERR1713377_db6.diamond	NGA.50_ERR1713378_db6.diamond	POL.36_ERR1713383_db6.diamond	PER.35_ERR1713385_db6.diamond	NOR.34_ERR1713380_db6.diamond	NPL.33_ERR1713381_db6.diamond	PAK.7_ERR1713384_db6.diamond	SEN.8_ERR1713386_db6.diamond	NZL.56_ERR1713382_db6.diamond
2836848	Clostridium aromativorans	species	0	1	0	2	0	0	6	6	4	0
2293005	Clostridium sp. AF23-6LB	species	0	1	11	8	13	1	29	45	9	1
3078084	Brevundimonas sp. S1H14	species	0	2	0	0	2	0	1	2	2	6
2572577	Salinimonas iocasae	species	0	1	6	0	1	0	0	6	0	0
619291	Arthrobacter sp. N1	species	0	1	0	1	1	1	0	1	0	2
3157179	Streptomyces sp. NPDC006552	species	0	1	0	1	0	0	0	2	0	0
515414	Prevotella falsenii	species	0	1	0	33	2	0	7	10	1	0
486407	Paenochrobactrum glaciei	species	0	1	1	3	8	2	17	5	12	1
2968086	Aeromicrobium duanguangcaii	species	0	3	0	3	1	0	7	10	1	1
2070576	Pseudomonas sp. GW704-F5	species	0	1	0	0	0	0	0	0	4	1
2711221	Vibrio ziniensis	species	0	1	1	1	3	0	3	3	1	0
910310	Turicibacter sp. HGF1	species	0	1	2	0	1	0	8	0	5	0
2834436	Bifidobacterium pluvialisilvae	species	0	1	0	1	1	2	1	4	1	0
930152	Litchfieldia salsa	species	0	1	3	1	3	2	4	2	3	0
1070870	Geodermatophilus nigrescens	species	0	1	3	1	0	1	0	2	4	1
3085685	Pantoea sp. T14	species	0	1	0	0	0	0	1	0	2	0
2663236	Chryseobacterium sp. JV558	species	0	1	1	1	2	4	0	2	0	8
1844109	Pseudomonas sp. 25 R 14	species	0	1	0	0	2	1	0	0	25	19
1908521	Gilliamella bombi	species	0	1	1	1	2	1	6	9	2	0
101564	Ectopseudomonas alcaliphila	species	0	2	1	3	14	7	3	12	8	7
712211	Capnocytophaga sp. oral taxon 324	species	0	1	0	0	1	0	2	1	0	0
3400627	Pseudocolwellia sp. HL-MZ7	species	0	1	1	0	0	2	1	1	0	2
2925781	Rheinheimera metallidurans	species	0	1	0	1	6	0	9	2	1	1
186820	Listeriaceae	family	0	1	1	4	4	1	11	3	0	21
1572644	Microbacterium proteolyticum	species	0	1	0	6	1	2	19	13	2	4
2070581	Pseudomonas sp. GW460-4	species	0	2	1	0	0	0	2	1	2	0
2589953	Mesorhizobium sp. B2-3-11	species	0	1	0	0	0	1	1	0	0	0
475075	Chryseobacterium phosphatilyticum	species	0	2	0	1	8	2	2	4	0	13
1868135	Enterobacter sp. HK169	species	0	2	1	0	2	0	0	1	12	0
3344875	Pseudooceanicola sp. LIPI14-2-Ac024	species	0	2	1	0	2	1	4	2	3	1
1572663	Chishuiella	genus	0	1	1	2	16	7	4	1	4	7
249189	Enterococcus hermanniensis	species	0	1	1	11	2	1	15	9	1	1
2625955	unclassified Methyloligella	no rank	0	1	7	1	0	6	0	6	2	1
2040262	Allobranchiibius	genus	0	1	13	4	2	0	15	6	3	2
3345876	Isoptericola sp. NPDC056605	species	0	2	5	9	2	1	15	9	3	3
3076428	Mesorhizobium sp. ISC11	species	0	1	1	1	0	0	0	0	0	0
3420932	Gordonia sp. B7-2	species	0	2	14	0	1	0	4	4	1	0
1848322	Nonomuraea deserti	species	0	1	0	2	0	0	0	0	0	1
2886886	Veronia	genus	0	1	0	0	1	0	1	1	0	0
2740817	Paramixta manurensis	species	0	2	2	2	0	0	4	3	4	1
942880	Rhodoluna sp. KAS3	species	0	1	0	3	0	0	3	1	0	1
3042293	Chryseobacterium sp. W4I1	species	0	1	0	0	0	1	0	2	0	27
81857	Lactobacillus selangorensis	species	0	1	5	0	23	0	7	4	2	2
1960968	Bifidobacterium italicum	species	0	1	0	1	0	1	4	1	0	0
663608	Actinomycetospora chlora	species	0	1	5	10	1	3	7	3	1	2
2813567	Pseudomonas sp. 79_C	species	0	1	0	0	0	0	1	0	7	2
467262	Bacillus sp. T3	species	0	1	1	9	5	0	5	7	0	0
2866998	Streptococcus hohhotensis	species	0	2	0	0	1	0	0	0	0	0
2871810	Streptomyces sichuanensis	species	0	1	0	4	0	0	1	0	0	0
2775269	Microbacterium sp. CFBP 8794	species	0	1	2	3	1	0	6	2	1	2
2936780	Providencia sp. PROV080	species	0	1	0	0	0	0	0	0	0	0
3079855	Aestuariicoccus sp. MJ-SS9	species	0	2	5	11	4	2	12	13	10	1
1324956	Melghiribacillus thermohalophilus	species	0	1	0	3	6	0	14	7	2	4
871651	Poseidonocella pacifica	species	0	1	1	1	0	1	0	1	2	1
2493088	Pseudoxanthomonas sp. SGNA-20	species	0	2	10	2	8	2	1	3	1	3
221341	Synechococcus sp. Minos11	species	0	1	1	1	0	0	0	2	1	0
1174501	Paenibacillus typhae	species	0	1	5	2	2	0	4	7	2	0
2823707	Cyanobium sp. Candia 9D4	species	0	1	10	2	1	0	1	1	0	0
220990	Asaia krungthepensis	species	0	1	1	0	0	1	0	1	1	0
2949873	Providencia sp. PROV167	species	0	1	0	0	0	0	1	0	0	0
2991427	Stenotrophomonas sp. PS02301	species	0	1	0	0	4	0	0	2	0	6
1736255	Methylobacterium sp. Leaf106	species	0	1	0	0	0	1	2	0	0	0
67854	Actinobacillus succinogenes	species	0	1	6	0	36	0	0	7	9	3
3342820	Agrobacterium sp. P15N1-A	species	0	1	6	2	3	1	1	2	1	4
3237103	Alkalihalophilus sp. As8PL	species	0	1	0	1	0	0	1	1	0	0
2508869	Anoxybacillus sp. EFIL	species	0	2	0	0	0	0	0	1	2	0
3155810	Streptomyces sp. NPDC046465	species	0	1	0	0	0	0	0	0	0	0
1460997	Bartonella sp. CR84HXZ	species	0	1	0	0	0	0	2	0	0	0
358100	Microbacterium indicum	species	0	1	0	2	1	1	6	3	1	7
2729423	Pseudomonas sp. SK	species	0	1	0	0	1	0	0	0	0	0
3156438	Frigoribacterium sp. PvP054	species	0	1	0	0	0	0	4	2	0	0
2932184	Xylocopilactobacillus apicola	species	0	1	0	2	9	6	17	4	1	1
2912575	Hyphobacterium sp. SN044	species	0	1	1	1	2	1	4	2	0	0
3346250	Amycolatopsis sp. NPDC057786	species	0	1	0	0	1	0	0	0	0	0
1806501	Achromobacter sp. 2789STDY5608633	species	0	1	1	1	0	0	3	4	0	1
2601041	Acinetobacter sp. YH12023	species	0	1	1	2	9	65	2	5	103	46
1661035	Pseudomonas sp. NBRC 111120	species	0	2	0	0	0	1	0	0	4	0
2706529	Segeticoccus	genus	0	1	1	7	2	0	3	0	1	0
3066220	unclassified Candidatus Mesenet	no rank	0	2	0	0	0	1	0	2	2	0
2183901	Microvirgula sp. AG722	species	0	1	1	2	1	2	1	2	1	0
36856	Sinorhizobium saheli	species	0	1	2	1	0	0	2	1	1	1
1286	Staphylococcus simulans	species	0	1	3	11	20	1	16	15	1	0
3364469	Pseudomonas sp. NPDC089734	species	0	1	1	0	3	1	0	7	6	11
3135783	Sulfitobacter sp. AS92	species	0	1	0	1	3	0	0	3	0	0
2292204	Clostridium sp. AF19-22AC	species	0	1	0	1	0	0	0	0	0	0
626223	Halomonas sabkhae	species	0	1	6	0	2	0	2	0	8	2
1980530	Halodesulfurarchaeum sp.	species	0	2	4	0	0	0	1	5	0	0
2780095	Mycoplasma sp. 'Moose RK'	species	0	1	0	0	0	0	1	1	0	0
1756366	Arthrobacter sp. UYEF36	species	0	1	0	1	0	0	0	1	0	0
3384461	Stenotrophomonas beteli	species	0	1	2	0	1	6	0	1	0	5
285091	Alloalcanivorax dieselolei	species	0	2	4	1	0	2	1	0	1	1
2686014	Neorickettsia findlayensis	species	0	1	0	0	0	0	0	0	0	0
3388667	Jannaschia halovivens	species	0	2	0	1	0	1	0	0	0	0
3395314	Luminiphilus sp. nBUS_07	species	0	1	1	0	1	1	0	3	0	0
2932182	Bombiscardovia apis	species	0	1	3	3	0	1	6	4	2	1
3079766	Methylobacterium sp. NMS12	species	0	1	1	1	0	0	2	1	0	1
2758710	Gordonia jinghuaiqii	species	0	2	0	0	1	0	6	4	0	0
2811394	Acerihabitans sp.	species	0	1	1	0	3	0	1	0	0	1
2589891	Mesorhizobium sp. B3-2-1	species	0	1	0	0	0	0	1	0	0	0
491388	Litoreibacter arenae	species	0	1	2	2	5	2	0	1	1	1
3391023	Klebsiella sp. 2HUBk32mer	species	0	1	0	0	0	0	0	0	0	0
2039284	Bacillus fungorum	species	0	2	0	1	0	0	1	3	2	0
1795639	Aquisalinus	genus	0	1	1	2	0	2	6	2	2	3
76635	Mycetocola tolaasinivorans	species	0	1	4	8	10	2	26	11	1	1
3239388	Bradyrhizobium sp. LLZ17	species	0	1	1	1	0	0	0	1	1	0
2749991	Nocardia gipuzkoensis	species	0	1	2	2	2	0	3	4	0	0
649156	Microbacterium sp. Ld14	species	0	1	0	0	0	1	0	0	0	0
2486419	Mesobaculum littorinae	species	0	2	1	1	1	3	0	3	1	1
3138502	Streptomyces sp. CLV115	species	0	1	0	0	0	0	2	2	0	1
2696062	Alteromonas profundi	species	0	1	1	0	1	1	0	4	1	0
3117411	Yersinia sp. 2553 StPb PI	species	0	1	0	1	0	0	1	0	0	0
89401	Colwellia demingiae	species	0	1	0	0	0	0	1	3	0	1
2886688	Sphingobacterium sp. FBM7-1	species	0	1	4	6	6	4	5	14	0	13
717	Actinobacillus capsulatus	species	0	1	0	2	268	8	3	6	12	2
767891	Candidatus Puniceispirillum	genus	0	1	0	0	2	0	0	2	0	0
1926478	Psychrobacter sp. Cmf 22.2	species	0	1	0	2	2	3	13	0	11	155
538379	Sphingobium quisquiliarum	species	0	1	0	2	3	8	1	3	2	2
1739282	Neisseria sp. HMSC075C12	species	0	1	5	0	5	1	0	1	0	0
2571221	Roseibium polysiphoniae	species	0	1	1	0	0	0	1	4	0	0
1259198	Cryobacterium suzukii	species	0	1	1	0	0	0	0	1	1	0
1564473	Pseudomonas sp. S31	species	0	1	0	2	0	2	2	2	85	30
2038388	Hoeflea sp. EC-HK425	species	0	1	2	2	1	2	5	0	2	2
1703	Brevibacterium linens	species	0	1	1	9	6	0	38	7	5	0
2815358	Leclercia pneumoniae	species	0	1	0	0	2	1	1	7	17	1
2762237	Oerskovia rustica	species	0	1	2	0	3	0	9	5	1	0
2797539	Pseudomonas sp. MF7453	species	0	1	0	1	0	8	1	0	18	27
1404429	Bradyrhizobium sp. 2S1	species	0	1	1	0	20	0	3	2	3	1
3046720	Nioella sp. MMSF_3534	species	0	1	1	2	0	0	12	1	0	1
2758385	Sphingobium sp. S8	species	0	1	2	5	3	0	0	2	2	2
2678357	Secundilactobacillus folii	species	0	1	5	0	1	0	9	2	1	0
3057126	Bacteroides sp. ET489	species	0	1	4	12	2	5	19	11	1	2
1926652	Culturomica sp.	species	0	1	2	5	2	1	1	6	1	3
1195761	Ornithinimicrobium tianjinense	species	0	1	4	9	5	4	8	6	2	0
2992039	Legionella sp. PATHC032	species	0	1	2	0	0	0	1	1	0	0
3403076	Endozoicomonas sp. ALC013	species	0	1	0	1	0	0	0	0	0	0
2708082	Mumia sp. ZJ1417	species	0	1	1	0	0	0	3	0	0	0
169292	Corynebacterium aurimucosum	species	0	1	1	0	2	0	7	4	0	0
2836609	Methylobacterium sp. J-001	species	0	1	1	0	0	0	2	2	0	1
3032583	Mycoplana sp. MJR14	species	0	1	0	2	2	1	0	4	5	0
3154482	Streptomyces sp. NPDC007095	species	0	1	0	0	0	0	0	0	0	0
3156317	Stenotrophomonas sp. 2694	species	0	1	0	1	0	1	3	0	0	0
3155670	Actinoplanes sp. NPDC051633	species	0	2	1	4	2	0	2	1	0	1
82991	Buttiauxella izardii	species	0	1	0	0	2	0	2	0	8	4
196588	Erythrobacter cryptus	species	0	1	4	10	4	5	5	29	2	10
308163	Halomonas almeriensis	species	0	1	1	1	0	0	0	6	1	0
1785988	Bombella apis	species	0	1	1	3	0	1	1	0	0	2
1656166	Coxiella endosymbiont of Ornithodoros amblus	species	0	2	0	0	0	0	0	0	0	1
3031129	Agrobacterium sp. Azo12	species	0	1	2	0	3	2	1	1	2	0
2691042	Kangsaoukella pontilimi	species	0	1	1	3	0	1	3	1	1	1
3040316	Pseudomonas sp. lyk4-R2A-8	species	0	1	0	0	0	0	0	0	5	5
2957072	Mesorhizobium sp. M1233	species	0	1	2	0	0	0	0	2	0	0
1905697	Brucella sp. CMUL 015	species	0	1	0	9	7	1	2	1	4	0
1226322	Oscillibacter sp. KLE 1728	species	0	2	0	4	9	2	11	6	1	5
2041	Aeromicrobium erythreum	species	0	1	0	0	0	0	1	0	0	0
3392298	Streptococcus sp. IMAU11618	species	0	1	1	0	0	0	0	1	0	0
3154697	Nocardia sp. NPDC023852	species	0	1	2	1	0	0	2	0	0	0
167481	Companilactobacillus mindensis	species	0	1	2	1	4	1	12	1	0	3
3123295	Blautia sp. JLR.GB0024	species	0	1	2	8	12	1	20	9	4	1
3345956	Streptomyces sp. NPDC056835	species	0	1	0	0	0	1	1	2	0	0
333966	Saccharopolyspora pogona	species	0	1	2	1	3	0	22	3	0	0
1259228	Cryobacterium lyxosi	species	0	1	3	2	1	0	22	2	0	0
2870778	Enterobacter sp. TF5	species	0	1	4	2	7	0	0	11	44	2
3346031	Promicromonospora sp. NPDC057138	species	0	1	4	7	0	1	4	3	1	2
1810868	Mycoavidus	genus	0	1	2	2	0	9	2	3	0	2
2304573	Neglectibacter sp. 59	species	0	1	1	6	0	2	3	4	2	3
1501391	Alistipes inops	species	0	1	0	17	0	13	0	0	0	9
2096	Mycoplasmoides gallisepticum	species	0	1	2	1	1	0	1	0	0	0
1218508	Bombilactobacillus mellis	species	0	1	0	9	4	3	14	6	5	0
2602067	Octadecabacter sp. SW4	species	0	1	0	2	0	1	0	1	1	0
1872084	Nitratireductor sp.	species	0	1	0	1	2	0	2	2	0	0
3342331	Rossellomorea sp. LjRoot5	species	0	1	1	0	1	1	1	2	1	0
3155639	Kitasatospora sp. NPDC048722	species	0	1	1	0	0	0	0	1	1	0
2496771	Mesorhizobium sp. M5C.F.Ca.IN.020.32.2.1	species	0	1	1	1	2	0	2	0	1	0
481743	Paenibacillus sp. Y412MC10	species	0	1	6	4	4	1	5	4	2	2
2871094	Mycobacterium kiyosense	species	0	1	5	2	2	1	3	5	5	3
3364448	Pseudomonas sp. NPDC087803	species	0	1	0	1	0	0	2	0	47	71
3346164	Streptomyces sp. NPDC057545	species	0	1	1	0	0	1	7	0	0	0
673521	Trujillonella endophytica	species	0	1	4	3	3	3	6	8	3	1
1905730	Pectobacterium parmentieri	species	0	1	6	1	5	4	23	19	16	5
519424	Alkalihalobacillus trypoxylicola	species	0	3	5	3	4	1	3	4	2	0
166314	Synechococcus sp. WH 8109	species	0	2	0	1	0	0	0	1	0	0
3090599	Mycolicibacterium sp. 141076	species	0	1	0	1	0	0	0	0	7	0
198467	Anoxybacillus gonensis	species	0	1	0	0	0	0	3	1	0	0
908285	Necropsobacter rosorum	species	0	1	10	2	14	1	1	8	9	0
2994672	Escherichia sp. Lx600-2	species	0	1	0	0	0	0	0	0	0	0
1641707	Stenotrophomonas sp. TD3	species	0	1	4	2	1	0	4	4	2	1
418854	Filomicrobium insigne	species	0	1	0	0	1	2	9	1	2	0
2292280	Bacteroides sp. OF02-3LB	species	0	1	2	0	0	0	0	0	0	1
190893	Vibrio coralliilyticus	species	0	1	5	7	19	1	42	23	4	5
2676125	Galactobacter sp.	species	0	1	2	2	8	2	23	8	9	7
3023512	Sporolactobacillus sp. CQH2019	species	0	2	6	5	5	3	9	7	14	0
2950371	Lapidilactobacillus luobeiensis	species	0	1	2	1	4	0	6	2	1	2
1906334	Corynebacterium sp. NML140438	species	0	2	0	0	0	0	3	0	2	0
3388658	Gordonia sp. LUNF6	species	0	1	2	0	1	0	0	0	0	0
2183911	Salinisphaera sp. LB1	species	0	1	6	3	2	1	1	6	3	0
3079590	Pseudomonas syringae group sp. J248-6	species	0	1	0	0	0	0	0	0	0	0
2769257	Pseudomonas sp. PDM21	species	0	1	1	3	1	0	1	3	2	2
1229165	Acinetobacter apis	species	0	2	0	7	9	13	9	3	5	11
334736	Sporosarcina soli	species	0	1	0	2	2	0	4	5	0	0
358823	Streptomyces olindensis	species	0	1	0	1	0	0	0	0	0	0
2690307	Streptomyces sp. SID5643	species	0	1	0	0	0	0	0	0	0	0
2601147	Acinetobacter sp. YH12211	species	0	1	3	5	19	0	5	32	126	3
45972	Staphylococcus pasteuri	species	0	1	2	7	2	1	14	8	1	1
2992120	Paenibacillus sp. LS1	species	0	1	0	1	1	0	2	3	0	0
2292042	Eggerthella sp. AM16-19	species	0	1	23	1	3	1	44	9	18	0
42858	Mammaliicoccus lentus	species	0	1	3	6	15	2	13	7	3	0
2509720	Arthrobacter sp. S39	species	0	1	0	1	0	0	4	4	0	0
1577903	Ruegeria sp. ANG-R	species	0	1	0	1	0	2	2	2	2	4
1946447	Empedobacter sp. UBA6745	species	0	1	1	1	1	0	1	1	0	2
2653153	Microbacterium sp. 8M	species	0	1	6	1	1	0	13	1	2	3
2584468	Xenorhabdus sp. Sc-CR9	species	0	1	0	1	2	0	2	0	4	2
2485192	Frigoribacterium sp. PhB160	species	0	1	1	2	1	1	5	0	0	1
2024220	Prevotella sp. P3-120	species	0	1	1	4	8	0	17	9	2	0
399742	Enterobacter sp. 638	species	0	1	0	0	0	0	1	0	3	0
2749078	Gardnerella sp. KA00747	species	0	1	6	0	1	0	5	2	7	0
1281	Staphylococcus carnosus	species	0	1	1	1	1	0	3	2	2	0
712270	Dietzia sp. oral taxon 368	species	0	1	0	0	1	0	14	4	1	0
3066310	Spiroplasma endosymbiont of Colias croceus	species	0	1	0	0	1	0	0	0	0	0
2823699	Cyanobium sp. AMD-g	species	0	1	1	0	0	0	0	4	0	0
712622	Streptococcus sp. oral taxon 058	species	0	1	1	1	8	0	2	2	0	0
3003666	Streptococcus sp. 20925_1_44	species	0	1	0	0	0	0	0	0	0	0
134034	Corynebacterium freneyi	species	0	1	48	10	19	0	143	90	78	2
364032	Sulfurivirga caldicuralii	species	0	1	6	10	2	4	0	10	5	4
3079197	Klebsiella sp. 104352	species	0	1	0	0	1	0	0	1	0	1
3043303	Pantoea sp. EA-12	species	0	1	0	0	0	0	1	0	1	0
2419507	Micrococcus sp. HSID17228	species	0	2	0	0	0	0	0	0	0	0
1955412	[Actinomadura] parvosata	species	0	1	0	0	0	0	1	1	0	0
3004098	Pedobacter rhodius	species	0	1	6	3	3	14	2	2	1	12
259311	uncultured Williamsia sp.	species	0	1	2	1	1	0	9	1	21	0
2681417	Raoultella sp. 18085	species	0	1	0	0	0	0	0	0	0	0
2742796	Thalassolituus hydrocarboniclasticus	species	0	1	0	0	3	16	0	7	15	9
3436750	Neisseria sp. P0014.S004	species	0	1	3	1	8	1	0	0	1	0
3388429	Peptacetobacter sp. AB845	species	0	1	5	19	10	1	25	10	8	0
3156314	Mycolicibacterium sp. 624	species	0	1	0	0	1	0	0	0	0	0
2975965	Kitasatospora sp. NBC_01560	species	0	1	1	2	0	0	0	0	1	0
2949426	Sinisalibacter aestuarii	species	0	1	1	1	0	2	6	6	1	1
3073932	Frankia sp. Cr2	species	0	1	2	1	0	1	2	1	0	1
1799	Mycolicibacterium aichiense	species	0	1	6	5	2	0	8	12	4	1
3453941	Phyllobacterium sp. 22552	species	0	1	2	1	0	0	0	0	0	0
2850324	Bacteroides sp. MSK.20.12	species	0	1	1	0	0	0	0	0	0	0
1622071	Alistipes sp. cv1	species	0	1	0	6	4	1	0	9	2	0
1770208	Microbacterium sp. CH1	species	0	1	0	1	2	0	0	0	1	0
2928690	Pseudomonas sp. MWU12-2037	species	0	1	0	0	1	1	0	0	1	0
387093	Sulfurovum sp. NBC37-1	species	0	1	7	5	6	2	12	23	2	1
3417464	Tateyamaria sp. 1078	species	0	1	1	2	0	0	2	4	0	0
702113	Novosphingobium sp. PP1Y	species	0	2	2	0	0	33	0	3	0	0
377615	Thermobacillus composti	species	0	1	1	1	2	0	6	2	2	0
2250577	Blastococcus sp. TF02A-26	species	0	1	3	9	4	0	32	6	3	7
3096218	Prochlorococcus sp. MIT 1300	species	0	1	1	0	3	0	1	5	0	0
2184552	Burkholderia sp. Bp8990	species	0	1	10	5	3	3	9	7	4	0
2774822	Enterococcus sp. AZ178	species	0	1	0	0	0	1	21	6	0	0
2041645	Escherichia sp. E1130	species	0	1	0	1	0	0	0	0	1	0
2493120	Bifidobacterium aemilianum	species	0	1	0	1	0	0	5	4	1	0
2840573	Ventrimonas	genus	0	2	0	1	6	0	3	4	0	0
1947393	Roseivirga sp. UBA838	species	0	1	1	7	1	2	7	4	3	5
1123773	Halomonas sp. QHL1	species	0	1	1	0	4	1	0	2	0	7
314277	Marinomonas sp. MED121	species	0	1	1	1	2	1	0	3	1	0
2907154	Erythrobacter sp. SDW2	species	0	1	2	3	4	10	8	20	12	0
2645054	unclassified Mannheimia	no rank	0	1	2	0	5	0	3	2	0	1
1715153	Rothia sp. HMSC062F03	species	0	1	5	1	0	0	5	0	0	0
680279	Agarivorans gilvus	species	0	1	0	0	2	0	1	3	0	0
2921663	Viridibacillus sp. FSL R5-0888	species	0	1	0	0	1	0	0	0	0	0
3420557	Collinsella sp. SGI.241	species	0	1	2	1	3	0	24	5	3	4
3039156	Rhizobium sp. CB3090	species	0	1	0	1	1	4	2	1	1	3
3064284	[Mycobacterium] wendilense	species	0	2	19	0	2	0	8	3	11	0
2874628	Pseudomonas sp. p1(2021b)	species	0	2	1	1	0	2	1	3	5	1
1761794	Marinobacter sp. es.042	species	0	1	0	1	0	0	0	5	1	0
3140649	Microbacterium sp. che218	species	0	1	0	1	0	1	1	1	0	1
1609967	Halomonas sp. HG01	species	0	1	0	0	0	0	0	0	0	0
2175644	Curtobacterium sp. MCSS17_016	species	0	1	2	3	2	2	8	18	2	0
3024838	Leucobacter sp. USCH14	species	0	1	4	11	4	8	37	13	2	2
497725	Kosakonia oryzae	species	0	1	0	1	0	2	0	1	7	0
299583	Francisella orientalis	species	0	1	0	1	2	0	1	3	0	1
2200763	Microbispora triticiradicis	species	0	1	0	0	0	1	1	0	0	1
2897391	Limnobaculum eriocheiris	species	0	1	7	5	11	2	29	6	11	0
2910242	Photobacterium kagoshimensis	species	0	1	1	1	0	0	0	4	0	2
985055	Aliiroseovarius halocynthiae	species	0	1	0	0	0	1	0	0	0	2
2771181	Microcystis sp. M20BS1	species	0	1	0	1	0	0	2	4	0	0
1736273	Arthrobacter sp. Leaf141	species	0	1	0	1	2	0	0	2	0	0
1720199	Anaerococcus rubeinfantis	species	0	1	1	8	6	0	3	1	1	1
1404244	Corynebacterium glyciniphilum	species	0	2	8	5	23	2	31	19	9	0
2783822	Frigoribacterium sp. VKM Ac-2530	species	0	1	1	4	0	0	3	9	2	2
3142488	Mycobacterium sp. 050272	species	0	1	0	1	0	0	2	6	0	0
3081771	Acinetobacter sp. 16	species	0	1	3	1	19	4	2	8	89	8
2976004	Rhodococcus sp. NBC_00294	species	0	1	0	0	0	0	1	0	0	1
2769255	Pseudomonas sp. PDM13	species	0	1	0	1	3	0	1	4	1	3
3364560	Streptomyces sp. NPDC001307	species	0	1	0	0	0	0	0	0	0	0
226217	Streptomyces sodiiphilus	species	0	1	2	3	0	0	2	2	1	0
3404813	Acinetobacter sp. GZD-210	species	0	1	0	0	0	1	0	1	2	5
1345498	Agrobacterium sp. MS2	species	0	1	0	3	2	3	5	1	4	0
400768	Microlunatus panaciterrae	species	0	1	9	17	5	9	27	9	5	2
1517554	Sphingomonas sp. HMP9	species	0	1	2	0	0	0	0	1	0	2
3273388	Citricoccus sp. GCM10030269	species	0	1	2	1	1	0	10	3	0	0
3116648	Tenacibaculum sp. FZY0031	species	0	2	0	1	1	1	0	0	0	1
1032505	Fusobacterium sp. OBRC1	species	0	1	0	0	0	0	0	1	0	0
1221303	Acinetobacter sp. TG19627	species	0	1	0	13	0	6	1	3	18	1
228959	Maribacter ulvicola	species	0	1	0	1	3	1	0	6	1	13
2714037	Nocardioides sp. IC4_145	species	0	1	3	1	2	0	0	0	0	0
2956827	Mesorhizobium sp. C277A	species	0	1	0	0	0	4	0	0	0	1
1259159	Cryobacterium sp. Hh7	species	0	1	1	1	1	0	5	1	0	0
2825975	Pseudomonas sp. SCA2728.1_7	species	0	1	0	2	1	0	1	0	14	18
2586985	Rhizobium sp. BK591	species	0	1	3	0	0	0	0	1	0	0
575178	[Anoxybacillus] calidus	species	0	1	2	0	4	0	3	1	0	0
3240073	Streptosporangium sp. CA-235898	species	0	1	0	0	0	0	0	0	0	0
2841520	Anaerostipes sp. MSJ-23	species	0	1	5	8	11	5	177	278	177	1
53342	Caloramator proteoclasticus	species	0	1	6	9	6	2	14	26	3	1
3122064	Microbacterium sp. CCNWLW134	species	0	1	1	1	0	0	4	1	1	1
2663872	Gottfriedia sp. OAE603	species	0	1	1	3	3	0	0	0	0	0
762213	Pacificibacter maritimus	species	0	1	1	1	0	0	0	1	0	0
3438924	Collinsella sp. HCP28S3_E9	species	0	1	6	0	1	1	28	12	7	0
2954529	Paenibacillus sp. FSL R7-0128	species	0	1	0	6	0	0	7	5	1	0
1945657	Capnocytophaga sp. H2931	species	0	1	0	0	0	0	0	1	0	0
2955316	Limimaricola litoreus	species	0	1	2	1	0	0	8	2	3	0
529705	Sphingomonas changbaiensis	species	0	1	6	1	0	11	2	6	1	4
3317338	Microvirga sp. GCM10011540	species	0	2	1	3	0	2	0	2	2	0
2759181	Jeotgalicoccus meleagridis	species	0	1	1	3	47	1	22	4	3	0
391601	Stenotrophomonas sp. SKA14	species	0	1	0	0	0	0	0	0	0	0
3342386	Zobellella sp. DQSA1	species	0	2	2	3	3	4	6	14	3	0
2135756	Pseudomonas sp. GV085	species	0	1	0	0	0	2	0	1	2	53
1915077	Thioclava marina	species	0	1	2	1	2	0	0	11	0	2
189873	Bradyrhizobium sp. LMTR 3	species	0	1	10	1	0	1	1	5	1	0
1562256	Candidatus Kurthia intestinigallinarum	species	0	1	0	2	2	0	1	6	2	0
3077941	Cardinium endosymbiont of Philonthus spinipes	species	0	1	2	1	0	0	0	1	0	0
545276	Thioalkalivibrio sp. ALJ24	species	0	1	3	3	1	1	0	3	2	0
2559236	Streptomyces sp. MZ04	species	0	1	0	0	0	0	2	0	0	0
1857024	Brevibacterium sediminis	species	0	1	3	4	4	0	12	11	4	0
1504265	Metabacillus malikii	species	0	1	1	26	2	2	9	4	0	1
3154983	Kitasatospora sp. NPDC093679	species	0	1	0	0	0	0	0	0	0	0
2174844	Maritimibacter sp. 55A14	species	0	3	3	4	2	2	4	5	0	1
3435412	Sanguibacter sp. Z1732	species	0	2	1	10	76	1	30	34	10	1
2894310	Methylobacterium sp. NMS14P	species	0	1	1	0	0	0	2	2	0	1
946078	Micromonospora sediminicola	species	0	2	0	10	0	2	4	3	0	0
2697504	Bacteroides sp. Marseille-P8574	species	0	1	1	4	7	5	8	9	1	1
2597768	Ancylobacter moscoviensis	species	0	1	0	2	0	1	0	1	1	0
2837523	Niallia sp.	species	0	1	1	3	3	3	14	8	0	0
1852390	Corynebacterium fournieri	species	0	1	1	2	0	0	2	0	0	0
316330	Microbispora sp. ATCC PTA-5024	species	0	1	5	1	0	1	1	1	0	1
216934	Spiroplasma corruscae	species	0	2	0	3	3	0	4	3	1	1
2823359	Aeromonas sp. SrichE-2G	species	0	1	0	0	4	2	0	3	0	0
203192	Stutzerimonas chloritidismutans	species	0	1	15	4	16	8	4	14	4	35
2992757	Demequina sp. B12	species	0	1	1	2	0	0	1	4	0	2
2922868	Streptomyces marispadix	species	0	1	0	0	0	0	2	0	0	0
393250	Paenibacillus thailandensis	species	0	1	1	1	1	2	12	14	3	0
